cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:I,Lipid transport and metabolism,13,95,13/123,2.475395806589645,0.0017155474263832102,0.015439926837448893,1.8113547619126862
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:I,Lipid transport and metabolism,24,95,24/321,1.7511067388096406,0.0030784843942240577,0.018470906365344347,1.7335117932544093
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:G,Carbohydrate transport and metabolism,20,105,20/243,1.7440721144424847,0.007897194335449569,0.03553737450952306,1.449314660890468
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:C,Energy production and conversion,29,152,29/268,1.583979772191673,0.00623481657262774,0.037408899435766446,-1.4270250684926378
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:M,Cell wall/membrane/envelope biogenesis,37,177,37/337,1.380157253264933,0.019933615677790804,0.08970127055005862,1.0472014054623564
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",16,78,16/268,1.7030233448143894,0.020392097662429262,0.09176443948093169,-1.037325583822657
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:G,Carbohydrate transport and metabolism,24,105,24/355,1.4325955734406437,0.0369691431802788,0.16636114431125462,0.778948101012356
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:M,Cell wall/membrane/envelope biogenesis,34,177,34/321,1.3314676945280461,0.04137447515615771,0.1861851382027097,0.7300549885219754
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:C,Energy production and conversion,19,152,19/179,1.5537709497206702,0.03171635552261286,0.19029813313567714,-0.7205654722114071
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",7,32,7/268,1.81611473880597,0.081112023812713,0.2920032857257668,-0.5346122616867148
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:O,"Post-translational modification, protein turnover, chaperones",19,96,19/321,1.3718522845275183,0.08733468004253278,0.314404848153118,0.5025107657181489
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism",6,50,6/123,2.1707317073170733,0.05453909934076475,0.32723459604458854,0.48514078789497084
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:M,Cell wall/membrane/envelope biogenesis,35,177,35/355,1.2393570462321952,0.09253620473365977,0.3331303370411752,0.47738581579381034
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:F,Nucleotide transport and metabolism,12,67,12/265,1.5038017459870456,0.09335808041644657,0.3360890894992076,-0.4735455858560187
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:O,"Post-translational modification, protein turnover, chaperones",15,96,15/243,1.4306841563786008,0.09366488704791275,0.3371935933724859,0.4721206854986863
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",10,78,10/179,1.5936112304827386,0.09136156646138853,0.35275609155788384,-0.4525254779077524
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:V,Defense mechanisms,5,31,5/179,2.0048657415750584,0.09798780321052329,0.35275609155788384,-0.4525254779077524
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:G,Carbohydrate transport and metabolism,21,105,21/337,1.3204747774480712,0.10262918786661973,0.369465076319831,0.4324266070077222
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:F,Nucleotide transport and metabolism,8,67,8/179,1.4841991161510881,0.165749501808686,0.4435063116103867,-0.3531001952729351
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:M,Cell wall/membrane/envelope biogenesis,18,177,18/179,1.2640848404507148,0.17247467673737263,0.4435063116103867,-0.3531001952729351
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:E,Amino acid transport and metabolism,6,196,6/27,2.522675736961451,0.02663683476044791,0.4794630256880624,-0.31924487829266224
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:C,Energy production and conversion,29,152,29/355,1.195793180133432,0.16436485742452508,0.4930945722735753,0.3070697779284223
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",6,32,6/264,1.5802556818181819,0.1708135701171057,0.5124407103513172,-0.2903563754561989
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:F,Nucleotide transport and metabolism,11,67,11/264,1.3837064676616915,0.16278420633065235,0.5124407103513172,-0.2903563754561989
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:F,Nucleotide transport and metabolism,11,67,11/268,1.3630541323234573,0.174981679705593,0.524945039116779,-0.2798861641326969
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",4,32,4/179,1.5537709497206704,0.25351265041094634,0.5704034634246293,-0.24381784616173346
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:H,Coenzyme transport and metabolism,20,106,20/355,1.1825671007175127,0.23655833138044782,0.6082928521211516,0.21588728677985147
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:H,Coenzyme transport and metabolism,10,106,10/179,1.1726573205439021,0.3460384308390329,0.6504782107226925,-0.1867672465603342
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:P,Inorganic ion transport and metabolism,12,131,12/179,1.1386413066655294,0.3613767837348292,0.6504782107226925,-0.1867672465603342
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:E,Amino acid transport and metabolism,17,196,17/179,1.0781267814388324,0.4084151285582147,0.6683156649134422,-0.1750183591580132
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:G,Carbohydrate transport and metabolism,18,105,18/321,1.1882510013351133,0.24635677245411086,0.7390703173623326,0.13131423956236293
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",5,32,5/265,1.3119103773584904,0.3311984270068561,0.7451964607654262,-0.12772921640823678
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:E,Amino acid transport and metabolism,26,196,26/265,1.113785136696188,0.30296145663553664,0.7451964607654262,-0.12772921640823678
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:V,Defense mechanisms,5,31,5/265,1.3542300669507,0.3064769109837902,0.7451964607654262,-0.12772921640823678
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:M,Cell wall/membrane/envelope biogenesis,22,177,22/243,1.1380809560345029,0.2863630963818131,0.8590892891454394,0.06596169557747636
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:M,Cell wall/membrane/envelope biogenesis,22,177,22/265,1.0435987634580535,0.44948242925331794,0.8989648585066359,-0.04625728496860566
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:H,Coenzyme transport and metabolism,14,106,14/264,1.1131360777587194,0.3758396216764631,0.9664447414537622,-0.014822972641924045
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:G,Carbohydrate transport and metabolism,7,105,7/265,0.559748427672956,0.9755917757230879,0.9987214479418992,-0.0005556233761027471
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:H,Coenzyme transport and metabolism,10,106,10/265,0.7920968316126735,0.8311357564814619,0.9987214479418992,-0.0005556233761027471
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:I,Lipid transport and metabolism,4,95,4/265,0.3535253227408143,0.9978046926859278,0.9987214479418992,-0.0005556233761027471
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:J,"Translation, ribosomal structure and biogenesis",9,164,9/265,0.46076852277956737,0.9987214479418992,0.9987214479418992,-0.0005556233761027471
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:K,Transcription,7,107,7/265,0.5492858402398166,0.9791176525028574,0.9987214479418992,-0.0005556233761027471
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:L,"Replication, recombination and repair",7,86,7/265,0.6834137779727951,0.9037785589993685,0.9987214479418992,-0.0005556233761027471
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:O,"Post-translational modification, protein turnover, chaperones",4,96,4/265,0.3498427672955975,0.9980179640048089,0.9987214479418992,-0.0005556233761027471
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:P,Inorganic ion transport and metabolism,15,131,15/265,0.9613999711940084,0.6093029257468814,0.9987214479418992,-0.0005556233761027471
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism",3,50,3/265,0.5037735849056604,0.948687158718443,0.9987214479418992,-0.0005556233761027471
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:E,Amino acid transport and metabolism,20,196,20/268,0.8471672250989948,0.8268991522601656,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:G,Carbohydrate transport and metabolism,6,105,6/268,0.47441364605543707,0.9914891213178111,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:H,Coenzyme transport and metabolism,13,106,13/268,1.0181990988453957,0.5185515818755172,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:I,Lipid transport and metabolism,7,95,7/268,0.611743912018853,0.9523545882357959,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:J,"Translation, ribosomal structure and biogenesis",9,164,9/268,0.45561066618128865,0.9989145458768214,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:K,Transcription,8,107,8/268,0.6207281350258055,0.957012545528622,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:L,"Replication, recombination and repair",9,86,9/268,0.8688389448108297,0.7267599918780173,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:M,Cell wall/membrane/envelope biogenesis,20,177,20/268,0.9381060797706382,0.6615551829917037,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:O,"Post-translational modification, protein turnover, chaperones",7,96,7/268,0.6053715796019901,0.9557449608778024,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:P,Inorganic ion transport and metabolism,12,131,12/268,0.7605104249743648,0.8848991224795277,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism",4,50,4/268,0.664179104477612,0.8703365445922617,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,cog.category:V,Defense mechanisms,3,31,3/268,0.8034424650938854,0.7406571119235286,0.9989145458768214,-0.00047166276653794355
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:E,Amino acid transport and metabolism,23,196,23/264,0.9890035559678417,0.5600028428082772,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:G,Carbohydrate transport and metabolism,6,105,6/264,0.4816017316017316,0.9901997009100912,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:I,Lipid transport and metabolism,6,95,6/264,0.5322966507177034,0.9773438522996177,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:J,"Translation, ribosomal structure and biogenesis",6,164,6/264,0.30834257206208426,0.9999671253135545,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:K,Transcription,8,107,8/264,0.6301331067686208,0.9517743233472574,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:L,"Replication, recombination and repair",8,86,8/264,0.7840028188865399,0.8197853965054569,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:M,Cell wall/membrane/envelope biogenesis,21,177,21/264,0.9999357986646121,0.538087894236739,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:O,"Post-translational modification, protein turnover, chaperones",4,96,4/264,0.35116792929292934,0.9979407034515538,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:P,Inorganic ion transport and metabolism,12,131,12/264,0.7720333102012492,0.8722764233491578,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism",4,50,4/264,0.6742424242424243,0.8622959816157637,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|down,down,days 60+89,cog.category:V,Defense mechanisms,4,31,4/264,1.087487781036168,0.5111524059068342,0.9999671253135545,-1.4277529603532616e-05
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:C,Energy production and conversion,23,152,23/337,0.9990434171482117,0.5393956451199653,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",3,32,3/337,0.6189725519287834,0.8842899487828175,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:E,Amino acid transport and metabolism,19,196,19/337,0.6400260400896264,0.9927438257389875,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:F,Nucleotide transport and metabolism,6,67,6/337,0.5912573630364498,0.9544140617365464,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:H,Coenzyme transport and metabolism,16,106,16/337,0.9965847376966576,0.5497481730178224,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:J,"Translation, ribosomal structure and biogenesis",9,164,9/337,0.3623253962509951,0.9999818160616338,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:K,Transcription,9,107,9/337,0.5553398596744225,0.9883021740810192,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:L,"Replication, recombination and repair",4,86,4/337,0.3070871575460631,0.9995626121108119,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:N,Cell motility,10,72,10/337,0.9169963732278272,0.67002275024201,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:O,"Post-translational modification, protein turnover, chaperones",14,96,14/337,0.9628461918892186,0.6079056509734104,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:T,Signal transduction mechanisms,13,193,13/337,0.4447194846327701,0.9999384581475228,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",5,78,5/337,0.42322909533592024,0.9951386363706387,0.9999818160616338,7.897255893520199e-06
