cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00430,Taurine and hypotaurine metabolism,1,9,1/578,0.42772010765090346,0.9336564267623294,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00470,D-Amino acid metabolism,1,7,1/578,0.5499258526940188,0.8786322524356623,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00500,Starch and sucrose metabolism,3,22,3/578,0.5249292230261089,0.9511157357002484,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00540,Lipopolysaccharide biosynthesis,1,9,1/578,0.42772010765090346,0.9336564267623294,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00550,Peptidoglycan biosynthesis,1,17,1/578,0.2264400569916548,0.9941141326191244,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00561,Glycerolipid metabolism,1,10,1/578,0.3849480968858131,0.9509608425255847,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00564,Glycerophospholipid metabolism,0,9,0/578,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00625,Chloroalkane and chloroalkene degradation,0,9,0/578,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00900,Terpenoid backbone biosynthesis,2,13,2/578,0.5922278413627895,0.8892826084604368,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00930,Caprolactam degradation,1,5,1/578,0.7698961937716262,0.7781130119937826,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00980,Metabolism of xenobiotics by cytochrome P450,1,7,1/578,0.5499258526940188,0.8786322524356623,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko00982,Drug metabolism - cytochrome P450,1,7,1/578,0.5499258526940188,0.8786322524356623,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko01220,Degradation of aromatic compounds,0,5,0/578,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko01501,beta-Lactam resistance,2,17,2/578,0.4528801139833096,0.9586545784287608,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko01503,Cationic antimicrobial peptide (CAMP) resistance,3,20,3/578,0.5774221453287196,0.92427489203663,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko01524,Platinum drug resistance,1,5,1/578,0.7698961937716262,0.7781130119937826,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko02010,ABC transporters,3,33,3/578,0.3499528153507392,0.9963939469152879,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko02020,Two-component system,20,98,20/578,0.7856083609914555,0.9227038031559033,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko02026,Biofilm formation - Escherichia coli,4,21,4/578,0.7332344702586918,0.8356381960315555,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko03030,DNA replication,2,14,2/578,0.5499258526940188,0.9130020303093408,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko03070,Bacterial secretion system,3,19,3/578,0.607812784556547,0.9062892557153549,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko03320,PPAR signaling pathway,1,8,1/578,0.4811851211072664,0.9102600964808324,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko03420,Nucleotide excision repair,0,7,0/578,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko03430,Mismatch repair,1,15,1/578,0.2566320645905421,0.9892049577472535,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko03440,Homologous recombination,1,16,1/578,0.2405925605536332,0.9920282764902796,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko04146,Peroxisome,2,11,2/578,0.6999056307014785,0.8229941020280132,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko04621,NOD-like receptor signaling pathway,1,6,1/578,0.6415801614763553,0.8358835881503563,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko04936,Alcoholic liver disease,0,5,0/578,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko05204,Chemical carcinogenesis - DNA adducts,1,5,1/578,0.7698961937716262,0.7781130119937826,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|down,down,day 31,kegg.pathway:ko05225,Hepatocellular carcinoma,1,5,1/578,0.7698961937716262,0.7781130119937826,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00010,Glycolysis / Gluconeogenesis,5,31,5/433,0.828801311182299,0.7501913101933511,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00020,Citrate cycle (TCA cycle),2,24,2/433,0.4282140107775212,0.9629905618699244,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00030,Pentose phosphate pathway,0,16,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00040,Pentose and glucuronate interconversions,1,5,1/433,1.0277136258660506,0.6614930395989065,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00051,Fructose and mannose metabolism,0,11,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00052,Galactose metabolism,4,13,4/433,1.5810978859477705,0.23583578031112878,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00053,Ascorbate and aldarate metabolism,1,5,1/433,1.0277136258660506,0.6614930395989065,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00061,Fatty acid biosynthesis,0,16,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00071,Fatty acid degradation,3,22,3/433,0.700713835817762,0.8319531308139373,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,0,11,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00190,Oxidative phosphorylation,8,29,8/433,1.4175360356773115,0.18703702751491116,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00195,Photosynthesis,2,8,2/433,1.2846420323325634,0.4809868465055746,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00220,Arginine biosynthesis,1,17,1/433,0.30226871349001494,0.9751294233014638,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00230,Purine metabolism,5,50,5/433,0.5138568129330254,0.9782170038056158,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00240,Pyrimidine metabolism,3,27,3/433,0.5709520143700283,0.9200545584977539,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00250,"Alanine, aspartate and glutamate metabolism",2,29,2/433,0.35438400891932786,0.985399326064093,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00260,"Glycine, serine and threonine metabolism",4,29,4/433,0.7087680178386557,0.8451742217828897,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00261,Monobactam biosynthesis,0,10,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00270,Cysteine and methionine metabolism,0,31,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00280,"Valine, leucine and isoleucine degradation",2,30,2/433,0.3425712086220169,0.9879177965337554,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00290,"Valine, leucine and isoleucine biosynthesis",0,14,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00300,Lysine biosynthesis,0,15,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00310,Lysine degradation,1,13,1/433,0.3952744714869426,0.9405147054221227,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00330,Arginine and proline metabolism,2,24,2/433,0.4282140107775212,0.9629905618699244,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00340,Histidine metabolism,1,15,1/433,0.3425712086220169,0.961528115865255,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00350,Tyrosine metabolism,1,9,1/433,0.5709520143700282,0.8579735705386597,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00360,Phenylalanine metabolism,1,11,1/433,0.4671425572118413,0.9080641860782462,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00362,Benzoate degradation,0,9,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00380,Tryptophan metabolism,3,17,3/433,0.9068061404700448,0.6715704893244004,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",1,19,1/433,0.2704509541752765,0.9839292395906828,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00410,beta-Alanine metabolism,2,11,2/433,0.9342851144236826,0.6623345105960279,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00430,Taurine and hypotaurine metabolism,0,9,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00450,Selenocompound metabolism,0,10,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00460,Cyanoamino acid metabolism,1,11,1/433,0.4671425572118413,0.9080641860782462,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00470,D-Amino acid metabolism,0,7,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00480,Glutathione metabolism,1,22,1/433,0.23357127860592064,0.9916593144415242,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00500,Starch and sucrose metabolism,6,22,6/433,1.401427671635524,0.24511022914062627,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00520,Amino sugar and nucleotide sugar metabolism,2,27,2/433,0.38063467624668545,0.9787445577232387,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00521,Streptomycin biosynthesis,0,7,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00523,Polyketide sugar unit biosynthesis,0,5,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00540,Lipopolysaccharide biosynthesis,0,9,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00541,Biosynthesis of various nucleotide sugars,0,19,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00550,Peptidoglycan biosynthesis,2,17,2/433,0.6045374269800299,0.8720481648116413,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00561,Glycerolipid metabolism,3,10,3/433,1.541570438799076,0.30580475581139005,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00564,Glycerophospholipid metabolism,2,9,2/433,1.1419040287400564,0.5477286178419991,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00620,Pyruvate metabolism,7,45,7/433,0.7993328201180396,0.802015576729173,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00625,Chloroalkane and chloroalkene degradation,4,9,4/433,2.2838080574801127,0.07827536901006583,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00627,Aminobenzoate degradation,1,6,1/433,0.8564280215550424,0.727517144938399,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00630,Glyoxylate and dicarboxylate metabolism,5,32,5/433,0.8029012702078522,0.7757508930381372,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00640,Propanoate metabolism,1,30,1/433,0.17128560431100845,0.9985561631728469,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00643,Styrene degradation,1,6,1/433,0.8564280215550424,0.727517144938399,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00650,Butanoate metabolism,2,23,2/433,0.44683201124610905,0.9555933268654729,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00660,C5-Branched dibasic acid metabolism,0,9,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00670,One carbon pool by folate,1,17,1/433,0.30226871349001494,0.9751294233014638,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00680,Methane metabolism,3,22,3/433,0.700713835817762,0.8319531308139373,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,0,19,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00720,Other carbon fixation pathways,2,29,2/433,0.35438400891932786,0.985399326064093,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00730,Thiamine metabolism,0,6,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00740,Riboflavin metabolism,0,9,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00750,Vitamin B6 metabolism,0,7,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00760,Nicotinate and nicotinamide metabolism,1,8,1/433,0.6423210161662817,0.8235019091279197,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00770,Pantothenate and CoA biosynthesis,1,15,1/433,0.3425712086220169,0.961528115865255,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00780,Biotin metabolism,0,7,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00785,Lipoic acid metabolism,0,11,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00790,Folate biosynthesis,1,19,1/433,0.2704509541752765,0.9839292395906828,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00860,Porphyrin metabolism,2,12,2/433,0.8564280215550424,0.7102817643486559,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00900,Terpenoid backbone biosynthesis,1,13,1/433,0.3952744714869426,0.9405147054221227,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00907,"Pinene, camphor and geraniol degradation",0,8,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00910,Nitrogen metabolism,1,9,1/433,0.5709520143700282,0.8579735705386597,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00920,Sulfur metabolism,0,15,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00930,Caprolactam degradation,0,5,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00970,Aminoacyl-tRNA biosynthesis,1,25,1/433,0.20554272517321018,0.9956755263586216,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00980,Metabolism of xenobiotics by cytochrome P450,2,7,2/433,1.468162322665787,0.40849485676803465,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00982,Drug metabolism - cytochrome P450,2,7,2/433,1.468162322665787,0.40849485676803465,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko00983,Drug metabolism - other enzymes,1,11,1/433,0.4671425572118413,0.9080641860782462,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01110,Biosynthesis of secondary metabolites,23,286,23/433,0.4132414929181673,0.9999999963969587,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01120,Microbial metabolism in diverse environments,15,180,15/433,0.42821401077752114,0.999994615207249,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01200,Carbon metabolism,8,97,8/433,0.42379943334682507,0.9994560897719899,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01210,2-Oxocarboxylic acid metabolism,0,39,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01212,Fatty acid metabolism,1,30,1/433,0.17128560431100845,0.9985561631728469,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01220,Degradation of aromatic compounds,1,5,1/433,1.0277136258660506,0.6614930395989065,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01230,Biosynthesis of amino acids,2,111,2/433,0.09258681314108566,0.9999999994520704,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01232,Nucleotide metabolism,5,34,5/433,0.7556717837250373,0.8207899416953068,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01240,Biosynthesis of cofactors,4,94,4/433,0.21866247358852145,0.9999977552988655,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01250,Biosynthesis of nucleotide sugars,1,35,1/433,0.14681623226657867,0.999519284587952,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01320,Sulfur cycle,0,8,0/433,0.0,1.0,1.0,-0.0
