cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00240,Pyrimidine metabolism,1,36,1/163,0.6726312201772325,0.7824196853072763,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00250,"Alanine, aspartate and glutamate metabolism",0,33,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00260,"Glycine, serine and threonine metabolism",0,34,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00261,Monobactam biosynthesis,0,11,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00270,Cysteine and methionine metabolism,1,36,1/163,0.6726312201772325,0.7824196853072763,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00280,"Valine, leucine and isoleucine degradation",0,32,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00290,"Valine, leucine and isoleucine biosynthesis",1,14,1/163,1.7296231375985978,0.4464667724385948,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00300,Lysine biosynthesis,0,16,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00310,Lysine degradation,0,15,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00330,Arginine and proline metabolism,0,28,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00340,Histidine metabolism,0,17,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00350,Tyrosine metabolism,0,12,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00360,Phenylalanine metabolism,1,14,1/163,1.7296231375985978,0.4464667724385948,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00362,Benzoate degradation,0,10,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00380,Tryptophan metabolism,2,20,2/163,2.421472392638037,0.19895339445681062,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",1,22,1/163,1.100669269380926,0.6055889508229712,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00401,Novobiocin biosynthesis,0,5,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00404,Staurosporine biosynthesis,0,5,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00410,beta-Alanine metabolism,0,12,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00430,Taurine and hypotaurine metabolism,0,9,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00450,Selenocompound metabolism,0,11,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00460,Cyanoamino acid metabolism,0,12,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00470,D-Amino acid metabolism,0,9,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00480,Glutathione metabolism,0,24,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00500,Starch and sucrose metabolism,0,27,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00520,Amino sugar and nucleotide sugar metabolism,1,33,1/163,0.7337795129206173,0.7527960854881971,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00521,Streptomycin biosynthesis,0,8,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00523,Polyketide sugar unit biosynthesis,0,6,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00540,Lipopolysaccharide biosynthesis,0,11,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00541,Biosynthesis of various nucleotide sugars,0,21,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00543,Exopolysaccharide biosynthesis,0,5,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00550,Peptidoglycan biosynthesis,0,21,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00561,Glycerolipid metabolism,1,15,1/163,1.614314928425358,0.46940750879570364,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00562,Inositol phosphate metabolism,0,6,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00564,Glycerophospholipid metabolism,1,16,1/163,1.5134202453987728,0.4914030774799102,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00620,Pyruvate metabolism,3,48,3/163,1.513420245398773,0.3182773037669903,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00625,Chloroalkane and chloroalkene degradation,0,10,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00627,Aminobenzoate degradation,0,6,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00630,Glyoxylate and dicarboxylate metabolism,2,42,2/163,1.1530820917323985,0.5232915937669693,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00640,Propanoate metabolism,0,32,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00643,Styrene degradation,0,6,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00650,Butanoate metabolism,0,24,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00660,C5-Branched dibasic acid metabolism,0,9,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00670,One carbon pool by folate,1,25,1/163,0.9685889570552147,0.6527261557948123,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00680,Methane metabolism,1,23,1/163,1.0528140837556683,0.621968314139113,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00720,Other carbon fixation pathways,1,29,1/163,0.8349904802200128,0.7069766746646065,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00730,Thiamine metabolism,1,11,1/163,2.201338538761852,0.3715613945118266,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00740,Riboflavin metabolism,0,10,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00750,Vitamin B6 metabolism,0,8,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00760,Nicotinate and nicotinamide metabolism,1,16,1/163,1.5134202453987728,0.4914030774799102,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00770,Pantothenate and CoA biosynthesis,2,19,2/163,2.548918308040039,0.18376235960655854,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00780,Biotin metabolism,0,13,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00785,Lipoic acid metabolism,0,13,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00790,Folate biosynthesis,0,33,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00860,Porphyrin metabolism,2,21,2/163,2.306164183464797,0.2142883728777425,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00900,Terpenoid backbone biosynthesis,0,15,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00907,"Pinene, camphor and geraniol degradation",0,8,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00910,Nitrogen metabolism,0,16,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00920,Sulfur metabolism,0,20,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00930,Caprolactam degradation,0,6,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00970,Aminoacyl-tRNA biosynthesis,0,26,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00980,Metabolism of xenobiotics by cytochrome P450,0,7,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00982,Drug metabolism - cytochrome P450,0,7,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00983,Drug metabolism - other enzymes,1,13,1/163,1.8626710712600283,0.42254051518786334,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko00999,Biosynthesis of various plant secondary metabolites,1,5,1/163,4.842944785276074,0.1902096958504026,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01110,Biosynthesis of secondary metabolites,16,336,16/163,1.1530820917323985,0.31071272534073263,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01120,Microbial metabolism in diverse environments,5,214,5/163,0.5657645777191675,0.9476782152887671,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01200,Carbon metabolism,5,107,5/163,1.131529155438335,0.45511036021333484,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01210,2-Oxocarboxylic acid metabolism,1,39,1/163,0.6208903570866762,0.8085125106060436,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01212,Fatty acid metabolism,1,34,1/163,0.712197762540599,0.7630909853516166,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01220,Degradation of aromatic compounds,0,6,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01230,Biosynthesis of amino acids,5,121,5/163,1.0006084267099327,0.5653445358855627,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01232,Nucleotide metabolism,1,44,1/163,0.550334634690463,0.8452686433796143,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01240,Biosynthesis of cofactors,6,134,6/163,1.0842413698379272,0.48027178303121015,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01250,Biosynthesis of nucleotide sugars,0,38,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01320,Sulfur cycle,0,9,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01501,beta-Lactam resistance,0,22,0/163,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|down,down,day 11,kegg.pathway:ko01502,Vancomycin resistance,0,5,0/163,0.0,1.0,1.0,0.0
