locus_tag,log2fc,expression_status,timepoint
ACZ81_16800,-2.84187316894531,significant_down,days 60+89
ACZ81_06125,-2.83746782938639,significant_down,days 60+89
ACZ81_17070,-2.83648745218913,significant_down,day 89
ACZ81_15490,2.83548927307129,significant_up,day 89
ACZ81_15045,-2.83521461486817,significant_down,day 89
ACZ81_15535,-2.83381652832031,significant_down,day 31
ACZ81_08720,2.82573254903158,significant_up,day 89
ACZ81_19000,-2.82134437561035,significant_down,day 89
ACZ81_12355,-2.80942726135254,significant_down,day 89
ACZ81_RS20500,2.80451011657715,significant_up,day 31
ACZ81_13955,2.80235544840495,significant_up,day 60
ACZ81_11285,2.80045000712077,significant_up,days 60+89
ACZ81_15760,2.79378795623779,significant_up,days 60+89
ACZ81_01515,2.78708775838216,significant_up,days 60+89
ACZ81_15395,2.78480402628581,significant_up,day 60
ACZ81_04075,2.78442446390788,significant_up,day 89
ACZ81_16195,2.78432146708171,significant_up,day 60
ACZ81_05470,2.77997779846191,significant_up,day 89
ACZ81_15440,2.77952766418457,significant_up,days 60+89
ACZ81_11275,2.77609348297119,significant_up,days 60+89
ACZ81_06200,2.77459081013997,significant_up,day 31
ACZ81_16020,2.77432950337728,not_significant,day 89
ACZ81_01015,2.77429517110189,significant_up,day 60
ACZ81_04190,2.77349599202474,significant_up,day 60
ACZ81_15985,2.76932144165039,significant_up,days 60+89
ACZ81_04245,-2.76850318908691,significant_down,day 31
ACZ81_15395,2.76838048299154,significant_up,days 60+89
ACZ81_16195,2.76261774698893,significant_up,days 60+89
ACZ81_15890,2.75967852274577,significant_up,day 89
ACZ81_08725,2.7551040649414,significant_up,day 60
ACZ81_16800,-2.75361124674479,significant_down,day 89
ACZ81_08640,2.75313154856364,significant_up,day 89
ACZ81_15395,2.75195693969727,significant_up,day 89
ACZ81_11225,-2.74684397379557,significant_down,day 60
ACZ81_11090,2.74613444010416,significant_up,day 89
ACZ81_10850,-2.74420229593913,significant_down,day 31
ACZ81_10795,2.74106280008952,significant_up,day 60
ACZ81_16195,2.74091402689616,significant_up,day 89
ACZ81_16195,2.74051348368327,significant_up,day 31
ACZ81_08640,2.73753261566162,significant_up,day 31
ACZ81_10540,-2.73675092061361,significant_down,days 60+89
ACZ81_07445,2.73175621032715,significant_up,day 89
ACZ81_11225,-2.72841326395671,significant_down,days 60+89
ACZ81_02460,2.72456359863281,significant_up,day 60
ACZ81_20205,-2.7243595123291,significant_down,day 60
ACZ81_10795,2.71961943308512,significant_up,days 60+89
ACZ81_04190,2.71682294209798,significant_up,days 60+89
ACZ81_14810,2.71395174662272,significant_up,day 89
ACZ81_11285,2.71202659606934,significant_up,day 89
ACZ81_11225,-2.70998255411784,significant_down,day 89
ACZ81_15340,-2.70896402994792,significant_down,day 60
ACZ81_05065,2.70829550425212,significant_up,days 60+89
ACZ81_09895,2.70685895284017,significant_up,day 60
ACZ81_06125,-2.70407485961914,significant_down,day 60
ACZ81_00435,-2.7007195154826,not_significant,day 89
ACZ81_10795,2.69817606608073,significant_up,day 89
ACZ81_11090,2.69674587249756,significant_up,days 60+89
ACZ81_04040,-2.68683687845866,significant_down,day 60
ACZ81_10585,2.67478561401367,significant_up,day 89
ACZ81_09570,-2.67123031616211,significant_down,day 89
ACZ81_00885,2.67061932881674,significant_up,day 89
ACZ81_02415,-2.66945648193359,significant_down,day 60
ACZ81_17600,-2.66914367675781,significant_down,day 60
ACZ81_08850,2.66416708628337,significant_up,days 60+89
ACZ81_11285,2.66356595357259,significant_up,day 31
ACZ81_04190,2.66014989217122,significant_up,day 89
ACZ81_15340,-2.65824476877849,significant_down,days 60+89
ACZ81_18485,-2.64950116475423,significant_down,day 89
ACZ81_11090,2.64735730489095,significant_up,day 60
ACZ81_08640,2.64599386850993,significant_up,days 60+89
ACZ81_13675,2.64579264322917,significant_up,day 89
ACZ81_16350,-2.64274215698242,significant_down,day 31
ACZ81_07870,-2.63360722859701,significant_down,day 60
ACZ81_06975,2.63226064046224,significant_up,day 18
ACZ81_11275,2.63166872660319,significant_up,day 60
ACZ81_01565,2.63163693745931,significant_up,day 31
ACZ81_08720,2.62989902496338,significant_up,days 60+89
ACZ81_08650,2.6286792755127,significant_up,day 89
ACZ81_12330,2.62432924906413,significant_up,day 89
ACZ81_09015,-2.62108071645101,significant_down,days 60+89
ACZ81_15480,2.61877187093099,significant_up,day 89
ACZ81_00435,-2.61867936452231,not_significant,day 31
ACZ81_09570,-2.61711184183757,significant_down,days 60+89
ACZ81_09455,2.61406071980794,significant_up,day 89
ACZ81_17535,-2.61304664611817,significant_down,day 60
ACZ81_14810,2.61222267150879,significant_up,days 60+89
ACZ81_03380,-2.61115964253743,significant_down,day 89
ACZ81_16130,2.60828717549642,significant_up,day 89
ACZ81_15340,-2.60752550760905,significant_down,day 89
ACZ81_03595,-2.60467020670573,significant_down,day 89
ACZ81_13975,2.60282325744629,significant_up,day 60
ACZ81_04040,-2.60118452707927,significant_down,days 60+89
ACZ81_09355,2.59981282552084,significant_up,day 89
ACZ81_07000,2.5984935760498,significant_up,day 89
ACZ81_09460,2.59152094523112,not_significant,day 60
ACZ81_18660,-2.59047571818034,significant_down,day 89
ACZ81_08650,2.58482710520427,significant_up,days 60+89
ACZ81_02240,-2.58214505513509,significant_down,day 60
ACZ81_18100,-2.58136431376139,significant_down,day 60
ACZ81_18660,-2.57230154673258,significant_down,days 60+89
ACZ81_11035,2.5688091913859,significant_up,days 60+89
ACZ81_19230,2.56865088144938,not_significant,day 18
ACZ81_15490,2.56301561991374,significant_up,days 60+89
ACZ81_09570,-2.56299336751302,significant_down,day 60
ACZ81_08075,2.5585028330485,significant_up,day 31
ACZ81_16020,2.55809529622396,not_significant,day 18
ACZ81_15760,2.55801963806152,significant_up,day 60
ACZ81_01775,2.55767440795899,significant_up,day 89
ACZ81_18755,-2.55713208516439,significant_down,day 89
ACZ81_18660,-2.55412737528483,significant_down,day 60
ACZ81_07445,2.54897467295329,significant_up,days 60+89
ACZ81_03395,-2.54803021748861,significant_down,day 89
ACZ81_15655,2.54688390096029,significant_up,day 89
ACZ81_17100,-2.54435507456461,significant_down,days 60+89
ACZ81_15955,2.54351043701172,significant_up,day 89
ACZ81_08650,2.54097493489584,significant_up,day 60
ACZ81_05065,2.54016367594401,significant_up,day 60
ACZ81_08640,2.53885618845622,significant_up,day 60
ACZ81_13975,2.53812917073568,significant_up,day 31
ACZ81_20295,-2.53720219930013,significant_down,day 31
ACZ81_03380,-2.53488318125407,significant_down,days 60+89
ACZ81_13955,2.53312174479167,significant_up,day 31
ACZ81_16090,2.53146807352702,significant_up,day 89
ACZ81_17535,-2.52907848358155,significant_down,days 60+89
ACZ81_20205,-2.52732308705648,significant_down,days 60+89
ACZ81_18205,2.52512423197428,significant_up,day 89
ACZ81_07655,-2.52212397257487,significant_down,day 31
ACZ81_00450,-2.52113628387451,significant_down,days 60+89
ACZ81_07000,2.52094491322835,significant_up,days 60+89
ACZ81_02780,-2.51789283752442,significant_down,day 60
ACZ81_04040,-2.51553217569987,significant_down,day 89
ACZ81_00075,2.51472091674805,significant_up,day 60
ACZ81_09010,-2.51452891031901,significant_down,day 60
ACZ81_10540,-2.51292864481608,significant_down,day 89
ACZ81_14810,2.51049359639486,significant_up,day 60
ACZ81_RS17170,-2.51040585835775,significant_down,day 89
ACZ81_02235,-2.50812911987304,significant_down,day 60
ACZ81_08590,2.50754737854004,significant_up,day 60
ACZ81_15440,2.50194358825684,significant_up,day 60
ACZ81_11425,-2.50162442525228,significant_down,day 60
ACZ81_16020,2.49947770436605,significant_up,days 60+89
ACZ81_15890,2.4961830774943,significant_up,days 60+89
ACZ81_15470,2.48385111490885,significant_up,day 89
ACZ81_10585,2.48086961110433,significant_up,days 60+89
ACZ81_12205,2.47255516052246,significant_up,day 89
ACZ81_03450,-2.46680132548015,significant_down,day 60
ACZ81_06945,2.46483929951986,significant_up,day 89
ACZ81_12355,-2.46443812052409,significant_down,days 60+89
ACZ81_16130,2.45929431915283,significant_up,days 60+89
ACZ81_04255,-2.45897229512533,significant_down,day 89
ACZ81_03380,-2.4586067199707,significant_down,day 60
ACZ81_15480,2.45434252421061,significant_up,days 60+89
ACZ81_13135,2.454039255778,not_significant,day 60
ACZ81_15655,2.45299784342448,significant_up,days 60+89
ACZ81_18535,2.45235125223796,significant_up,day 18
ACZ81_00075,2.4518362681071,significant_up,days 60+89
ACZ81_07975,2.45161628723144,significant_up,day 60
ACZ81_08610,2.44841512044271,significant_up,day 89
ACZ81_13960,2.44586690266927,significant_up,day 31
ACZ81_19950,2.4456729888916,significant_up,day 89
ACZ81_17535,-2.44511032104492,significant_down,day 89
ACZ81_00430,2.44459851582845,significant_up,day 89
ACZ81_07000,2.4433962504069,significant_up,day 60
ACZ81_07000,2.44052759806315,significant_up,day 31
ACZ81_01515,2.43825721740723,significant_up,day 60
ACZ81_11425,-2.43410110473633,significant_down,days 60+89
ACZ81_08720,2.43406550089518,significant_up,day 60
ACZ81_14585,2.43316586812337,significant_up,day 60
ACZ81_16010,2.43283462524414,significant_up,day 89
ACZ81_08075,2.4318904876709,significant_up,day 60
ACZ81_12350,-2.42785898844401,significant_down,days 60+89
ACZ81_09355,2.42401568094889,significant_up,days 60+89
ACZ81_19950,2.42375246683756,significant_up,days 60+89
ACZ81_09530,-2.42330678304036,significant_down,day 89
ACZ81_07655,-2.42066256205241,significant_down,day 60
ACZ81_15955,2.41827996571859,significant_up,days 60+89
ACZ81_09010,-2.4164187113444,significant_down,days 60+89
ACZ81_08850,2.41481590270996,significant_up,day 60
ACZ81_09460,2.41392230987549,significant_up,days 60+89
ACZ81_14655,-2.41358947753906,significant_down,day 60
ACZ81_16090,2.41106859842936,significant_up,days 60+89
ACZ81_17460,2.40956370035807,significant_up,day 89
ACZ81_02660,2.40910085042318,significant_up,day 89
ACZ81_14000,2.40434773763021,not_significant,day 60
ACZ81_19950,2.40183194478353,significant_up,day 60
ACZ81_16805,-2.39888191223145,not_significant,day 18
ACZ81_17990,2.39386812845866,significant_up,day 31
ACZ81_00555,-2.39339097340902,not_significant,day 18
ACZ81_08650,2.3903382619222,significant_up,day 31
ACZ81_04785,2.39030329386393,significant_up,day 89
ACZ81_00075,2.38895161946615,significant_up,day 89
ACZ81_11225,-2.38892491658529,significant_down,day 31
ACZ81_12330,2.38736788431803,significant_up,day 31
ACZ81_20520,2.38355223337809,significant_up,day 31
ACZ81_11090,2.38303502400716,significant_up,day 31
ACZ81_15045,-2.38147004445394,significant_down,days 60+89
ACZ81_16170,-2.38020324707031,significant_down,day 89
ACZ81_17460,2.37821324666341,significant_up,days 60+89
ACZ81_20305,-2.37666002909342,significant_down,day 89
ACZ81_19000,-2.37550862630208,significant_down,day 18
ACZ81_11275,2.37513860066732,significant_up,day 31
ACZ81_16370,2.37316513061523,significant_up,day 31
ACZ81_11425,-2.36657778422038,significant_down,day 89
ACZ81_07445,2.36619313557943,significant_up,day 60
ACZ81_04075,2.36570771535238,significant_up,days 60+89
ACZ81_16735,2.36560249328613,significant_up,day 89
ACZ81_02240,-2.36511929829915,significant_down,days 60+89
ACZ81_18640,-2.36370754241944,significant_down,days 60+89
ACZ81_15655,2.35911178588867,significant_up,day 60
ACZ81_13975,2.35880502065023,significant_up,days 60+89
ACZ81_19770,2.35790125528971,significant_up,day 89
ACZ81_10865,-2.35780970255534,significant_down,days 60+89
ACZ81_09455,2.35724639892578,significant_up,days 60+89
ACZ81_03215,2.3569564819336,significant_up,day 89
ACZ81_12285,-2.35671742757161,significant_down,day 60
ACZ81_04255,-2.35450490315755,significant_down,days 60+89
ACZ81_09015,-2.3510996500651,significant_down,day 89
ACZ81_16010,2.34920247395833,significant_up,days 60+89
ACZ81_03395,-2.34722805023194,significant_down,days 60+89
ACZ81_17460,2.34686279296875,significant_up,day 60
ACZ81_RS17170,-2.34598954518636,significant_down,days 60+89
ACZ81_03385,-2.34485562642416,significant_down,day 31
ACZ81_13225,-2.34326235453288,significant_down,day 60
ACZ81_04250,-2.33882522583008,significant_down,days 60+89
ACZ81_01565,2.33847554524739,significant_up,day 89
ACZ81_10385,-2.33668581644694,significant_down,day 31
ACZ81_20205,-2.33028666178385,significant_down,day 89
ACZ81_15985,2.32818603515625,significant_up,day 60
ACZ81_19615,-2.32764116923014,significant_down,day 60
ACZ81_02780,-2.32762241363525,significant_down,day 31
ACZ81_16285,-2.32503445943196,significant_down,day 89
ACZ81_12205,2.32078170776367,significant_up,days 60+89
ACZ81_02655,2.31925264994304,significant_up,day 89
ACZ81_09010,-2.31830851236979,significant_down,day 89
ACZ81_02370,2.3167667388916,significant_up,day 89
ACZ81_07975,2.3145523071289,significant_up,days 60+89
ACZ81_11800,-2.3141352335612,significant_down,day 60
ACZ81_16130,2.31030146280924,significant_up,day 60
ACZ81_08725,2.30874315897624,significant_up,days 60+89
ACZ81_17240,-2.30803871154785,not_significant,day 18
ACZ81_03450,-2.30802949269613,significant_down,days 60+89
ACZ81_02235,-2.30701605478922,significant_down,days 60+89
ACZ81_08610,2.29946994781494,significant_up,days 60+89
ACZ81_16475,2.29576047261556,significant_up,day 31
ACZ81_00055,2.29536469777425,not_significant,day 18
ACZ81_15955,2.29304949442546,significant_up,day 60
ACZ81_08045,-2.29230435689291,significant_down,day 31
ACZ81_06200,2.29195404052734,significant_up,day 18
ACZ81_16090,2.29066912333171,significant_up,day 60
ACZ81_15490,2.29054196675618,significant_up,day 60
ACZ81_17710,-2.29012362162272,significant_down,day 60
ACZ81_15480,2.28991317749023,significant_up,day 60
ACZ81_10585,2.28695360819498,significant_up,day 60
ACZ81_01570,2.28375244140625,significant_up,day 31
ACZ81_18485,-2.28335539499918,significant_down,days 60+89
ACZ81_10270,2.28099759419759,significant_up,day 60
ACZ81_00430,2.27951717376709,significant_up,days 60+89
ACZ81_03215,2.27760346730551,significant_up,days 60+89
ACZ81_16010,2.26557032267253,significant_up,day 60
ACZ81_18760,-2.26245435078939,significant_down,day 31
ACZ81_08045,-2.26123142242432,significant_down,days 60+89
ACZ81_07445,2.2603079477946,significant_up,day 31
ACZ81_18895,-2.25529479980469,significant_down,day 60
ACZ81_10105,2.2547976175944,significant_up,day 31
ACZ81_18100,-2.25393772125244,significant_down,days 60+89
ACZ81_16015,2.25221188863119,significant_up,day 60
ACZ81_04255,-2.25003751118978,significant_down,day 60
ACZ81_09355,2.24821853637695,significant_up,day 60
ACZ81_13605,2.24581718444824,significant_up,day 60
ACZ81_RS17245,-2.24521319071452,significant_down,day 60
ACZ81_17710,-2.24293677012126,significant_down,days 60+89
ACZ81_20305,-2.242782274882,significant_down,days 60+89
ACZ81_05530,2.24261538187662,significant_up,day 89
ACZ81_03405,-2.24074745178223,significant_down,day 60
ACZ81_15395,2.24065717061361,significant_up,day 31
ACZ81_03385,-2.23974990844726,significant_down,day 60
ACZ81_16285,-2.23931916554769,significant_down,days 60+89
ACZ81_16350,-2.23845418294271,significant_down,day 89
ACZ81_10365,-2.23725954691569,significant_down,day 31
ACZ81_17600,-2.23662312825521,significant_down,day 18
ACZ81_09460,2.23632367451986,not_significant,day 89
ACZ81_04785,2.23616123199463,significant_up,days 60+89
ACZ81_15890,2.23268763224284,significant_up,day 60
ACZ81_02660,2.2287187576294,significant_up,days 60+89
ACZ81_16955,-2.2285696665446,significant_down,day 60
ACZ81_16020,2.22462590535482,not_significant,day 60
ACZ81_08655,2.22283999125163,significant_up,day 60
ACZ81_16015,2.21998119354248,significant_up,days 60+89
ACZ81_13670,-2.21467781066895,significant_down,day 89
ACZ81_12785,-2.20757929484049,significant_down,day 31
ACZ81_13850,-2.20578638712565,significant_down,days 60+89
ACZ81_12285,-2.20530986785889,significant_down,days 60+89
ACZ81_17990,2.20388221740723,significant_up,day 18
ACZ81_05070,2.20302263895671,significant_up,day 89
ACZ81_19495,2.20272254943848,significant_up,day 89
ACZ81_01485,-2.19844309488932,significant_down,day 31
ACZ81_16170,-2.1982847849528,significant_down,day 31
ACZ81_03215,2.19825045267741,significant_up,day 60
ACZ81_17710,-2.19574991861979,significant_down,day 89
ACZ81_19290,-2.1931266784668,significant_down,day 89
ACZ81_16850,2.19023132324219,significant_up,day 89
ACZ81_16015,2.18775049845378,significant_up,day 89
ACZ81_16850,2.18609110514323,significant_up,days 60+89
ACZ81_16275,-2.18607711791992,significant_down,day 89
ACZ81_11035,2.18513743082682,significant_up,day 60
ACZ81_00885,2.18512090047201,significant_up,days 60+89
ACZ81_15335,-2.1834545135498,significant_down,day 18
ACZ81_16850,2.18195088704427,significant_up,day 60
ACZ81_RS17170,-2.18157323201498,significant_down,day 60
ACZ81_09020,-2.18087450663249,significant_down,day 89
ACZ81_15570,-2.17928059895833,significant_down,day 60
ACZ81_07975,2.17748832702637,significant_up,day 89
ACZ81_13975,2.17711448669434,significant_up,day 18
ACZ81_17070,-2.1770445505778,significant_down,days 60+89
ACZ81_06595,2.17588869730631,significant_up,day 31
ACZ81_16570,2.1746629079183,significant_up,day 89
ACZ81_04785,2.17087046305338,significant_up,day 31
ACZ81_12205,2.16900825500488,significant_up,day 60
ACZ81_16285,-2.16164271036784,significant_down,day 31
ACZ81_09115,2.1604061126709,significant_up,day 89
ACZ81_16605,2.15936215718587,significant_up,day 89
ACZ81_13225,-2.15676116943359,significant_down,days 60+89
ACZ81_12355,-2.15482648213705,not_significant,day 31
ACZ81_08480,-2.1542018254598,not_significant,day 18
ACZ81_16285,-2.15360387166341,significant_down,day 60
ACZ81_11150,-2.15082740783691,significant_down,day 89
ACZ81_08610,2.15052477518718,significant_up,day 60
ACZ81_03450,-2.14925765991211,significant_down,day 89
ACZ81_02240,-2.14809354146322,significant_down,day 89
ACZ81_14155,2.14795811971029,significant_up,day 89
ACZ81_01015,2.14778137207031,significant_up,day 31
ACZ81_03395,-2.14642588297526,significant_down,day 60
ACZ81_08575,-2.14435195922851,significant_down,day 60
ACZ81_10170,2.14322789510091,significant_up,day 31
ACZ81_01505,2.14300219217936,significant_up,day 60
ACZ81_01100,2.14282862345377,significant_up,day 89
ACZ81_14585,2.14209429423014,significant_up,days 60+89
ACZ81_10380,-2.14193916320801,significant_down,day 89
ACZ81_19195,-2.1380729675293,significant_down,day 89
ACZ81_16010,2.13756497701009,significant_up,day 31
ACZ81_14610,-2.13627370198568,significant_down,day 31
ACZ81_13205,-2.13366762797038,significant_down,day 31
ACZ81_19615,-2.13078943888347,significant_down,days 60+89
ACZ81_10850,-2.13005638122559,not_significant,day 18
ACZ81_04930,2.12798690795899,significant_up,day 60
ACZ81_08655,2.12731901804606,significant_up,days 60+89
ACZ81_08575,-2.12677065531413,significant_down,days 60+89
ACZ81_03595,-2.12661838531494,significant_down,days 60+89
ACZ81_16735,2.12586339314779,significant_up,days 60+89
ACZ81_05530,2.12402153015136,significant_up,days 60+89
ACZ81_06955,2.12230936686198,significant_up,day 31
ACZ81_12355,-2.11944897969564,not_significant,day 60
ACZ81_RS04395,2.11938730875651,significant_up,day 31
ACZ81_16830,2.11865615844726,significant_up,day 89
ACZ81_10910,-2.117951075236,significant_down,day 31
ACZ81_17600,-2.11742655436198,significant_down,day 31
ACZ81_19615,-2.11659749348958,significant_down,day 31
ACZ81_17535,-2.11609903971354,significant_down,day 31
ACZ81_13975,2.11478678385417,significant_up,day 89
ACZ81_00430,2.11443583170573,significant_up,day 60
ACZ81_10170,2.11078008015951,significant_up,day 89
ACZ81_12445,2.11056391398112,significant_up,day 89
ACZ81_01100,2.1105432510376,significant_up,days 60+89
ACZ81_15275,2.11023330688476,significant_up,day 89
ACZ81_08575,-2.10918935139974,significant_down,day 89
ACZ81_20305,-2.10890452067057,significant_down,day 60
ACZ81_10380,-2.10861746470133,significant_down,days 60+89
ACZ81_19385,2.10719998677571,significant_up,day 60
ACZ81_06945,2.10657437642415,significant_up,days 60+89
ACZ81_12475,2.10603332519531,significant_up,day 31
ACZ81_02235,-2.1059029897054,significant_down,day 89
ACZ81_08410,-2.10399373372396,significant_down,day 89
ACZ81_11035,2.10129356384277,significant_up,day 31
