locus_tag,log2fc,expression_status,timepoint
ACZ81_19860,1.09610875447591,not_significant,day 18
ACZ81_13515,-1.09524313608805,significant_down,day 31
ACZ81_00965,-1.09511216481527,significant_down,day 31
ACZ81_03505,-1.0935951868693,significant_down,day 31
ACZ81_14810,1.0919443766276,not_significant,day 18
ACZ81_16880,1.09109973907471,significant_up,day 31
ACZ81_12245,1.0903476079305,not_significant,day 31
ACZ81_09725,1.08975823720296,not_significant,day 31
ACZ81_19925,1.08843390146891,significant_up,day 31
ACZ81_10195,-1.08544031778971,not_significant,day 18
ACZ81_14515,-1.08473428090414,significant_down,day 31
ACZ81_00065,-1.08436997731527,significant_down,day 31
ACZ81_12810,-1.08353837331136,not_significant,day 31
ACZ81_00030,-1.08341693878174,significant_down,day 31
ACZ81_08025,-1.08315245310465,significant_down,day 31
ACZ81_14865,1.08259487152099,not_significant,day 31
ACZ81_16930,-1.08246771494548,significant_down,day 31
ACZ81_17995,-1.08246771494548,significant_down,day 31
ACZ81_13610,-1.0824302037557,significant_down,day 31
ACZ81_07935,-1.0818764368693,significant_down,day 31
ACZ81_17895,1.08163293202718,significant_up,day 31
ACZ81_12710,-1.07997290293376,significant_down,day 31
ACZ81_03570,-1.07986736297607,significant_down,day 31
ACZ81_16685,1.07736841837565,not_significant,day 18
ACZ81_12510,1.07701333363851,not_significant,day 31
ACZ81_15855,1.07618427276611,significant_up,day 31
ACZ81_07330,-1.07594966888428,significant_down,day 31
ACZ81_12115,-1.07572714487712,significant_down,day 31
ACZ81_12665,1.07569408416748,significant_up,day 31
ACZ81_18820,-1.07553323109944,significant_down,day 31
ACZ81_10210,-1.07533995310465,significant_down,day 31
ACZ81_17765,-1.07373650868733,significant_down,day 31
ACZ81_RS21675,1.07326698303223,not_significant,day 18
ACZ81_18285,-1.06835333506266,significant_down,day 31
ACZ81_04560,-1.06825669606527,significant_down,day 31
ACZ81_02545,-1.0678186416626,not_significant,day 31
ACZ81_16170,-1.06771818796794,significant_down,day 31
ACZ81_04675,-1.06691201527913,significant_down,day 31
ACZ81_10145,-1.0657860438029,significant_down,day 31
ACZ81_01190,1.06549294789632,significant_up,day 31
ACZ81_11735,-1.06541220347087,significant_down,day 31
ACZ81_08220,1.06382433573405,not_significant,day 18
ACZ81_16810,1.06348133087158,not_significant,day 31
ACZ81_05460,1.06310304005941,significant_up,day 31
ACZ81_10025,1.06266371409098,not_significant,day 31
ACZ81_03950,-1.06199932098389,significant_down,day 31
ACZ81_18290,-1.06059805552165,significant_down,day 31
ACZ81_03595,1.05963325500488,not_significant,day 18
ACZ81_17155,-1.05924956003825,significant_down,day 31
ACZ81_12205,1.0571387608846,not_significant,day 31
ACZ81_13090,1.05687236785889,significant_up,day 31
ACZ81_04020,-1.05652077992757,significant_down,day 31
ACZ81_01905,-1.05624548594157,significant_down,day 31
ACZ81_05875,-1.0552323659261,not_significant,day 18
ACZ81_02280,-1.05478509267171,significant_down,day 31
ACZ81_13455,-1.05342960357666,significant_down,day 31
ACZ81_06560,1.05291525522868,significant_up,day 31
ACZ81_12355,1.05230840047201,not_significant,day 18
ACZ81_13305,-1.04931863149007,significant_down,day 31
ACZ81_07380,-1.04925696055094,significant_down,day 31
ACZ81_19295,1.04898738861084,significant_up,day 31
ACZ81_04510,-1.0489673614502,not_significant,day 18
ACZ81_01495,-1.04816150665283,significant_down,day 31
ACZ81_10910,-1.04687849680583,significant_down,day 31
ACZ81_04555,-1.04624112447103,not_significant,day 18
ACZ81_15430,1.04527950286865,not_significant,day 31
ACZ81_11140,-1.04501819610596,significant_down,day 31
ACZ81_18455,-1.04379812876383,significant_down,day 31
ACZ81_13575,1.04087479909261,significant_up,day 31
ACZ81_00280,-1.04067484537761,not_significant,day 18
ACZ81_09010,-1.03999042510986,significant_down,day 31
ACZ81_11275,1.03952439626058,significant_up,day 31
ACZ81_06625,-1.03907362620036,significant_down,day 31
ACZ81_15885,-1.03793780008952,not_significant,day 18
ACZ81_11695,-1.03763675689697,significant_down,day 31
ACZ81_13100,-1.03705374399821,significant_down,day 31
ACZ81_06360,1.03617191314697,not_significant,day 31
ACZ81_14015,-1.03411642710368,significant_down,day 31
ACZ81_05120,-1.03364594777425,significant_down,day 31
ACZ81_04925,1.03354040781657,significant_up,day 31
ACZ81_01935,-1.0312884648641,significant_down,day 31
ACZ81_09330,-1.03003533681234,significant_down,day 31
ACZ81_02290,-1.02917575836182,significant_down,day 31
ACZ81_18080,-1.02803071339925,significant_down,day 31
ACZ81_13630,1.02792263031006,significant_up,day 31
ACZ81_11225,1.02760410308837,significant_up,day 31
ACZ81_13510,-1.02740637461344,significant_down,day 31
ACZ81_10100,-1.02615451812744,significant_down,day 31
ACZ81_17500,-1.02457714080811,significant_down,day 31
ACZ81_19175,1.02451101938884,not_significant,day 31
ACZ81_03400,-1.02416451772054,significant_down,day 31
ACZ81_12325,-1.02320384979248,significant_down,day 31
ACZ81_06335,-1.02304935455323,significant_down,day 31
ACZ81_12990,-1.02257061004639,significant_down,day 31
ACZ81_15865,-1.02098433176676,significant_down,day 31
ACZ81_15950,1.02098083496094,not_significant,day 18
ACZ81_19805,-1.01942221323649,significant_down,day 31
ACZ81_13995,1.01731204986572,not_significant,day 31
ACZ81_00990,-1.0170914332072,significant_down,day 31
ACZ81_11030,1.01581350962321,not_significant,day 31
ACZ81_20675,-1.01547654469808,significant_down,day 31
ACZ81_13040,-1.01472886403402,significant_down,day 31
ACZ81_06285,-1.01293214162191,significant_down,day 31
ACZ81_13990,1.01201979319255,significant_up,day 31
ACZ81_09795,-1.00780709584554,significant_down,day 31
ACZ81_00330,-1.00741227467855,significant_down,day 31
ACZ81_05280,-1.00728829701742,significant_down,day 31
ACZ81_17855,1.00647322336833,significant_up,day 31
ACZ81_13725,1.00637276967366,significant_up,day 31
ACZ81_18000,-1.00624942779541,significant_down,day 31
ACZ81_16105,1.00612990061442,significant_up,day 31
ACZ81_11985,1.00453090667725,significant_up,day 31
ACZ81_06370,-1.00371519724528,significant_down,day 31
ACZ81_13675,-1.003449122111,not_significant,day 18
ACZ81_14585,-1.00225671132406,significant_down,day 31
ACZ81_05980,-1.00135612487793,not_significant,day 31
ACZ81_12130,-1.0008020401001,not_significant,day 31
ACZ81_09035,-1.00029214223226,significant_down,day 31
ACZ81_18325,-0.99874718983968,not_significant,day 31
ACZ81_00010,-0.99862957000732,not_significant,day 31
ACZ81_03845,0.99767812093099,not_significant,day 18
ACZ81_03360,0.99748388926188,not_significant,day 31
ACZ81_20520,0.996761322021484,not_significant,day 18
ACZ81_17830,0.996352831522623,not_significant,day 31
ACZ81_15815,-0.994861920674643,not_significant,day 31
ACZ81_13245,-0.992885907491046,not_significant,day 31
ACZ81_08355,-0.990276336669924,not_significant,day 18
ACZ81_17535,-0.990035692850748,not_significant,day 31
ACZ81_13945,-0.989499092102051,not_significant,day 31
ACZ81_15360,0.989225069681802,not_significant,day 31
ACZ81_11285,0.989212354024252,not_significant,day 31
ACZ81_14905,0.98765977223714,not_significant,day 31
ACZ81_06205,-0.987250963846843,not_significant,day 31
ACZ81_08650,0.987100283304855,not_significant,day 31
ACZ81_14680,0.985174814860027,not_significant,day 18
ACZ81_12545,0.983384768168132,not_significant,day 31
ACZ81_03000,0.982888221740721,not_significant,day 31
ACZ81_04765,-0.982441902160648,not_significant,day 31
ACZ81_10725,0.981396039326984,not_significant,day 31
ACZ81_05565,0.980902671813964,not_significant,day 31
ACZ81_11800,0.980575879414874,not_significant,day 31
ACZ81_10105,0.980519930521647,not_significant,day 31
ACZ81_04270,-0.980478604634604,not_significant,day 31
ACZ81_15610,-0.980012575785318,not_significant,day 31
ACZ81_05310,-0.979955991109213,not_significant,day 31
ACZ81_18110,0.976876894632977,not_significant,day 31
ACZ81_02060,-0.97646490732829,not_significant,day 31
ACZ81_04180,-0.975865364074708,not_significant,day 31
ACZ81_06050,-0.97523212432861,not_significant,day 31
ACZ81_09940,0.973823865254723,not_significant,day 31
ACZ81_17705,-0.973601341247554,not_significant,day 31
ACZ81_14095,-0.973572731018069,not_significant,day 31
ACZ81_02265,-0.972801526387532,not_significant,day 31
ACZ81_16885,0.972801526387531,not_significant,day 31
ACZ81_01705,-0.972784678141273,not_significant,day 18
ACZ81_20305,0.971434593200684,not_significant,day 31
ACZ81_19450,0.970767339070639,not_significant,day 18
ACZ81_04560,-0.970621109008783,not_significant,day 18
ACZ81_03480,0.970469792683917,not_significant,day 18
ACZ81_07135,-0.97041352589925,not_significant,day 31
ACZ81_02930,-0.970164934794109,not_significant,day 31
ACZ81_10620,-0.969770113627118,not_significant,day 31
ACZ81_19070,-0.969530423482261,not_significant,day 31
ACZ81_19335,-0.969077746073406,not_significant,day 31
ACZ81_04060,-0.967926979064942,not_significant,day 31
ACZ81_02055,-0.967143058776857,not_significant,day 31
ACZ81_08565,-0.966652234395343,not_significant,day 31
ACZ81_19610,0.966065088907878,not_significant,day 18
ACZ81_10300,0.966064135233556,not_significant,day 31
ACZ81_11930,0.965040206909181,not_significant,day 18
ACZ81_17775,0.964957237243651,not_significant,day 31
ACZ81_03250,0.96384843190511,not_significant,day 31
ACZ81_18105,-0.963653246561686,not_significant,day 31
ACZ81_06900,0.963579495747884,not_significant,day 31
ACZ81_10765,0.963362693786622,not_significant,day 31
ACZ81_08235,0.96274216969808,not_significant,day 31
ACZ81_07340,-0.962512652079263,not_significant,day 31
ACZ81_12330,0.962045351664227,not_significant,day 31
ACZ81_00050,-0.96121088663737,not_significant,day 18
ACZ81_05880,-0.961147626241049,not_significant,day 31
ACZ81_13670,-0.957863171895343,not_significant,day 31
ACZ81_13905,0.957536379496257,not_significant,day 31
ACZ81_09980,-0.957297325134277,not_significant,day 31
ACZ81_07730,0.956002235412598,not_significant,day 31
ACZ81_16265,-0.954332033793132,not_significant,day 31
ACZ81_10865,-0.953279177347816,not_significant,day 31
ACZ81_02990,-0.952971140543619,not_significant,day 18
ACZ81_00090,0.952862739562989,not_significant,day 31
ACZ81_18030,-0.952134768168136,not_significant,day 31
ACZ81_06925,-0.951913515726727,not_significant,day 31
ACZ81_11825,-0.95102596282959,not_significant,day 31
ACZ81_00980,0.94909699757894,not_significant,day 31
ACZ81_14750,-0.943854967753091,not_significant,day 31
ACZ81_09360,-0.943727811177573,not_significant,day 31
ACZ81_17805,-0.94371509552002,not_significant,day 31
ACZ81_01635,-0.943134625752769,not_significant,day 31
ACZ81_12590,-0.942905743916829,not_significant,day 31
ACZ81_02315,0.941920598347979,not_significant,day 18
ACZ81_05300,-0.941688855489093,not_significant,day 31
ACZ81_09875,-0.939894040425618,not_significant,day 31
ACZ81_12295,-0.938986778259277,not_significant,day 31
ACZ81_05965,-0.93756071726481,not_significant,day 31
ACZ81_14565,-0.935055732727056,not_significant,day 31
ACZ81_17445,-0.932355562845866,not_significant,day 31
ACZ81_12880,-0.932204882303874,not_significant,day 31
ACZ81_16600,0.930967330932619,not_significant,day 18
ACZ81_17660,-0.930666287740074,not_significant,day 31
ACZ81_09695,0.930488904317222,not_significant,day 31
ACZ81_09690,-0.929713884989421,not_significant,day 31
ACZ81_04240,0.929542541503909,not_significant,day 18
ACZ81_13120,-0.929026921590169,not_significant,day 18
ACZ81_16115,0.928821563720702,not_significant,day 18
ACZ81_12525,-0.928653399149576,not_significant,day 31
ACZ81_07800,0.928225517272947,not_significant,day 31
ACZ81_16860,-0.92717202504476,not_significant,day 31
ACZ81_02405,-0.92314116160075,not_significant,day 31
ACZ81_08875,0.92111968994141,not_significant,day 18
ACZ81_14435,-0.920781771341959,not_significant,day 31
ACZ81_08585,0.920042991638184,not_significant,day 31
ACZ81_04075,-0.919727007548016,not_significant,day 31
ACZ81_20140,-0.91925398508708,not_significant,day 31
ACZ81_16420,-0.918649991353352,not_significant,day 31
ACZ81_17075,-0.917571703592934,not_significant,day 31
ACZ81_03680,0.917247454325358,not_significant,day 31
ACZ81_04105,-0.917154630025224,not_significant,day 31
ACZ81_14170,0.916082064310713,not_significant,day 31
ACZ81_04265,-0.913977622985839,not_significant,day 31
ACZ81_00210,-0.913883527119954,not_significant,day 31
ACZ81_16000,-0.913453102111819,not_significant,day 31
ACZ81_14545,-0.913269360860191,not_significant,day 31
ACZ81_05380,-0.912225405375164,not_significant,day 31
ACZ81_08995,0.910684903462728,not_significant,day 31
ACZ81_18365,-0.909326871236164,not_significant,day 31
ACZ81_13555,-0.908404350280762,not_significant,day 31
ACZ81_15105,-0.908106803894045,not_significant,day 31
ACZ81_02370,0.908026059468587,not_significant,day 31
ACZ81_20305,0.907883961995444,not_significant,day 18
ACZ81_18565,0.907806078592937,not_significant,day 31
ACZ81_17355,-0.907211621602376,not_significant,day 31
ACZ81_04025,-0.906576474507652,not_significant,day 31
ACZ81_01705,0.906533877054851,not_significant,day 31
ACZ81_17595,0.905973752339681,not_significant,day 31
ACZ81_18550,0.905446370442706,not_significant,day 18
ACZ81_05085,-0.90345859527588,not_significant,day 31
ACZ81_05285,-0.903263409932453,not_significant,day 31
ACZ81_16195,0.902367909749346,not_significant,day 18
ACZ81_05240,-0.901400566101073,not_significant,day 31
ACZ81_10170,-0.90031369527181,not_significant,day 18
ACZ81_16370,-0.899271011352536,not_significant,day 18
ACZ81_16715,-0.897631645202637,not_significant,day 31
ACZ81_13800,-0.897023836771647,not_significant,day 31
ACZ81_01830,0.896759668986001,not_significant,day 18
ACZ81_01100,0.89644432067871,not_significant,day 18
ACZ81_07585,0.896361986796057,not_significant,day 31
ACZ81_05880,-0.896116256713868,not_significant,day 18
ACZ81_11625,-0.895532925923664,not_significant,day 31
ACZ81_08545,-0.894670486450195,not_significant,day 18
ACZ81_05315,-0.893751780192057,not_significant,day 18
ACZ81_01005,-0.892468452453614,not_significant,day 31
ACZ81_06120,-0.892416318257646,not_significant,day 31
ACZ81_00530,0.892211596171062,not_significant,day 31
ACZ81_15345,-0.891582806905111,not_significant,day 31
ACZ81_11225,0.890443166097003,not_significant,day 18
ACZ81_08525,-0.888051033020021,not_significant,day 31
ACZ81_12475,0.887970924377446,not_significant,day 31
ACZ81_16725,-0.886272112528478,not_significant,day 31
ACZ81_07495,-0.886205991109213,not_significant,day 31
ACZ81_11795,0.883697827657067,not_significant,day 31
ACZ81_17885,0.88329283396403,not_significant,day 31
ACZ81_03070,-0.88327121734619,not_significant,day 31
ACZ81_00250,0.883201281229656,not_significant,day 31
ACZ81_07365,-0.880493481953944,not_significant,day 31
ACZ81_04710,-0.879389127095542,not_significant,day 31
ACZ81_11935,-0.878321647644043,not_significant,day 31
ACZ81_11210,0.877945582071935,not_significant,day 18
ACZ81_19480,-0.877597173055015,not_significant,day 18
ACZ81_11560,-0.876680692036943,not_significant,day 31
ACZ81_07715,0.876536687215173,not_significant,day 18
ACZ81_18905,-0.87622737884522,not_significant,day 31
ACZ81_07160,-0.876072247823079,not_significant,day 31
ACZ81_00550,-0.87605063120524,not_significant,day 31
ACZ81_19295,-0.875552495320639,not_significant,day 18
ACZ81_04930,-0.875398635864259,not_significant,day 18
ACZ81_15875,0.87315781911214,not_significant,day 31
ACZ81_19475,-0.871799151102701,not_significant,day 31
ACZ81_14930,0.870256741841634,not_significant,day 31
ACZ81_13320,0.870230674743652,not_significant,day 31
ACZ81_11405,-0.868579546610513,not_significant,day 31
ACZ81_18305,-0.867766380310056,not_significant,day 31
ACZ81_11195,-0.86702505747477,not_significant,day 31
ACZ81_00545,-0.866523424784343,not_significant,day 31
ACZ81_15295,-0.865892728169757,not_significant,day 31
ACZ81_03215,0.865415891011557,not_significant,day 31
ACZ81_02990,-0.865257581075033,not_significant,day 31
ACZ81_04565,-0.864352226257323,not_significant,day 31
ACZ81_10240,-0.86421616872152,not_significant,day 31
ACZ81_03485,0.864028612772624,not_significant,day 31
ACZ81_18850,-0.863931337992349,not_significant,day 31
ACZ81_10695,-0.863917032877602,not_significant,day 18
ACZ81_11595,-0.862837791442871,not_significant,day 31
ACZ81_05625,0.862246513366696,not_significant,day 31
ACZ81_09240,-0.860998153686522,not_significant,day 18
ACZ81_00070,-0.860945065816244,not_significant,day 31
ACZ81_14520,-0.859423637390138,not_significant,day 31
ACZ81_13120,-0.859194755554199,not_significant,day 31
ACZ81_12605,-0.858288764953613,not_significant,day 31
ACZ81_08425,0.857658704121908,not_significant,day 31
ACZ81_01750,-0.857208569844566,not_significant,day 31
ACZ81_00105,-0.856944084167478,not_significant,day 31
ACZ81_10305,0.8564821879069,not_significant,day 18
ACZ81_18970,0.855758984883628,not_significant,day 31
ACZ81_15905,0.855572064717611,not_significant,day 31
ACZ81_13660,-0.854883511861168,not_significant,day 31
ACZ81_05035,0.85410181681315,not_significant,day 18
ACZ81_08415,-0.85319995880127,not_significant,day 31
ACZ81_06160,-0.853031476338704,not_significant,day 31
ACZ81_10655,-0.851842562357586,not_significant,day 31
ACZ81_13050,-0.85134156545003,not_significant,day 31
ACZ81_17820,-0.850945472717287,not_significant,day 31
ACZ81_12255,-0.849939028422037,not_significant,day 31
ACZ81_05150,-0.847857793172201,not_significant,day 18
ACZ81_09710,0.847390810648601,not_significant,day 31
ACZ81_05575,0.84708404541016,not_significant,day 18
ACZ81_03075,-0.847063382466634,not_significant,day 31
ACZ81_12680,0.846285184224448,not_significant,day 31
ACZ81_15040,-0.845850944519043,not_significant,day 31
ACZ81_00575,-0.844565391540524,not_significant,day 31
ACZ81_04915,-0.842885653177897,not_significant,day 31
ACZ81_08720,0.84209187825521,not_significant,day 18
ACZ81_04110,0.84118398030599,not_significant,day 18
ACZ81_00865,0.841031392415364,not_significant,day 18
ACZ81_01095,0.840414047241213,not_significant,day 18
ACZ81_16730,-0.83983325958252,not_significant,day 31
ACZ81_14685,-0.83857822418213,not_significant,day 31
ACZ81_18115,0.838303565979003,not_significant,day 31
ACZ81_03750,-0.837818463643393,not_significant,day 31
ACZ81_15330,0.837294260660806,not_significant,day 18
ACZ81_05270,-0.837258974711102,not_significant,day 31
ACZ81_10825,-0.836440086364747,not_significant,day 31
ACZ81_06345,-0.835673967997232,not_significant,day 31
ACZ81_00845,-0.835436185201008,not_significant,day 31
ACZ81_02005,-0.834755261739097,not_significant,day 31
ACZ81_13920,-0.834033648173014,not_significant,day 31
ACZ81_08680,-0.832929293314614,not_significant,day 31
ACZ81_00130,-0.832430203755697,not_significant,day 31
ACZ81_08065,-0.831937154134115,not_significant,day 18
ACZ81_17700,-0.831768353780109,not_significant,day 31
ACZ81_14770,-0.831521670023601,not_significant,day 31
ACZ81_05320,-0.831116358439128,not_significant,day 18
ACZ81_09150,-0.830433527628585,not_significant,day 18
ACZ81_01160,0.82918135325114,not_significant,day 31
ACZ81_09535,-0.828540484110517,not_significant,day 31
ACZ81_06025,-0.828482627868652,not_significant,day 31
ACZ81_14105,0.827670097351075,not_significant,day 31
ACZ81_06785,-0.827054023742675,not_significant,day 31
ACZ81_01165,-0.826453844706215,not_significant,day 31
ACZ81_13265,0.825039863586426,not_significant,day 31
ACZ81_11160,-0.823543866475426,not_significant,day 31
ACZ81_10380,0.823414166768397,not_significant,day 31
ACZ81_17035,-0.82323487599691,not_significant,day 31
ACZ81_15445,0.820418993631998,not_significant,day 31
ACZ81_15645,-0.819580396016438,not_significant,day 31
ACZ81_19540,-0.819182395935059,not_significant,day 31
ACZ81_16290,0.81907335917155,not_significant,day 18
ACZ81_00505,-0.817816734313962,not_significant,day 31
ACZ81_09515,-0.817622820536297,not_significant,day 31
ACZ81_06150,-0.817102750142414,not_significant,day 31
ACZ81_13925,0.816448211669922,not_significant,day 18
ACZ81_09195,0.816276232401529,not_significant,day 31
ACZ81_02410,0.81624984741211,not_significant,day 18
ACZ81_02345,-0.815766970316568,not_significant,day 31
ACZ81_03510,-0.815482139587403,not_significant,day 31
ACZ81_19835,-0.812992413838704,not_significant,day 31
ACZ81_00560,0.809404055277503,not_significant,day 31
ACZ81_13585,-0.808975537618002,not_significant,day 31
ACZ81_13795,-0.808909416198731,not_significant,day 31
ACZ81_02810,0.808147748311359,not_significant,day 31
ACZ81_10090,-0.806891441345215,not_significant,day 31
ACZ81_03465,-0.806644121805822,not_significant,day 31
ACZ81_06285,-0.804798762003578,not_significant,day 18
ACZ81_20620,-0.804638862609863,not_significant,day 31
ACZ81_16850,0.804277420043947,not_significant,day 18
ACZ81_08590,-0.804058392842614,not_significant,day 31
ACZ81_19745,-0.803346951802569,not_significant,day 31
ACZ81_17990,0.802278200785324,not_significant,day 31
ACZ81_03140,0.800424257914225,not_significant,day 31
ACZ81_16370,-0.800044059753416,not_significant,day 31
ACZ81_06945,0.799110094706219,not_significant,day 31
ACZ81_10685,-0.79830519358317,not_significant,day 31
ACZ81_09455,-0.797825813293457,not_significant,day 31
ACZ81_13865,-0.797364234924317,not_significant,day 31
ACZ81_04770,-0.7960786819458,not_significant,day 31
ACZ81_17480,0.795975367228193,not_significant,day 18
ACZ81_11710,-0.795815467834473,not_significant,day 31
ACZ81_16335,0.795762697855632,not_significant,day 31
ACZ81_07960,-0.794644037882487,not_significant,day 18
ACZ81_02360,-0.794482866923014,not_significant,day 31
ACZ81_10840,-0.793411572774251,not_significant,day 31
ACZ81_02875,-0.793387413024902,not_significant,day 31
ACZ81_16955,-0.791550000508627,not_significant,day 31
ACZ81_16295,0.789889335632327,not_significant,day 31
ACZ81_06950,0.78973038991292,not_significant,day 31
ACZ81_06435,-0.789587338765463,not_significant,day 31
ACZ81_18860,0.789287567138673,not_significant,day 18
ACZ81_19755,-0.788884798685708,not_significant,day 31
ACZ81_07055,-0.788249015808106,not_significant,day 31
ACZ81_13580,-0.78816318511963,not_significant,day 31
ACZ81_05355,0.787983258565264,not_significant,day 31
ACZ81_13955,0.78793589274088,not_significant,day 18
ACZ81_11940,0.787414232889814,not_significant,day 31
ACZ81_09615,0.786775906880695,not_significant,day 31
ACZ81_07705,-0.786434491475424,not_significant,day 31
ACZ81_16720,-0.7862335840861,not_significant,day 31
ACZ81_15195,-0.786159197489421,not_significant,day 31
ACZ81_05065,0.785830179850261,not_significant,day 18
ACZ81_13165,-0.785444577534995,not_significant,day 31
ACZ81_01015,0.784970601399743,not_significant,day 18
ACZ81_05865,-0.784946759541826,not_significant,day 31
ACZ81_04830,-0.784869194030763,not_significant,day 31
ACZ81_03535,-0.784781455993651,not_significant,day 31
ACZ81_17895,0.784470240275066,not_significant,day 18
ACZ81_18810,0.784301122029622,not_significant,day 18
ACZ81_18360,-0.783033053080241,not_significant,day 31
ACZ81_16835,-0.782054583231607,not_significant,day 31
ACZ81_03940,-0.78165340423584,not_significant,day 31
ACZ81_03780,0.781510670979819,not_significant,day 18
ACZ81_03850,0.781447092692057,not_significant,day 18
ACZ81_15160,-0.781040827433267,not_significant,day 18
ACZ81_07815,-0.780191739400227,not_significant,day 31
ACZ81_06240,0.77996857961019,not_significant,day 31
ACZ81_08365,-0.778838793436688,not_significant,day 31
ACZ81_09910,-0.778391202290853,not_significant,day 31
ACZ81_08085,-0.778076807657881,not_significant,day 18
ACZ81_08805,-0.77648131052653,not_significant,day 31
ACZ81_09240,-0.774390856424967,not_significant,day 31
ACZ81_05885,-0.774306615193684,not_significant,day 18
ACZ81_02150,-0.77387269337972,not_significant,day 31
ACZ81_10175,-0.773290952046711,not_significant,day 31
ACZ81_00450,0.772546450297037,not_significant,day 31
ACZ81_05440,0.772267977396646,not_significant,day 31
ACZ81_11130,-0.771665255228677,not_significant,day 31
ACZ81_10245,0.771024386088053,not_significant,day 31
ACZ81_14900,0.770444869995123,not_significant,day 18
ACZ81_14040,-0.770428021748861,not_significant,day 31
ACZ81_01045,-0.769982973734538,not_significant,day 31
ACZ81_04900,0.769846280415851,not_significant,day 31
ACZ81_09285,-0.769687970479333,not_significant,day 31
ACZ81_19720,-0.769368807474774,not_significant,day 31
ACZ81_17040,-0.769013404846193,not_significant,day 31
ACZ81_06635,0.767967859903969,not_significant,day 18
ACZ81_06035,-0.767741521199544,not_significant,day 18
ACZ81_08420,0.767525672912599,not_significant,day 31
ACZ81_09460,0.767177263895671,not_significant,day 31
ACZ81_01180,-0.765303611755372,not_significant,day 31
ACZ81_12535,-0.76351006825765,not_significant,day 31
ACZ81_18650,-0.763161023457844,not_significant,day 31
ACZ81_15340,-0.762212753295902,not_significant,day 18
ACZ81_03760,-0.76205539703369,not_significant,day 31
ACZ81_00405,-0.760295550028483,not_significant,day 31
ACZ81_05700,-0.75899346669515,not_significant,day 31
ACZ81_02800,-0.758668581644695,not_significant,day 31
ACZ81_14800,-0.757608095804846,not_significant,day 31
ACZ81_00005,-0.757238070170085,not_significant,day 31
ACZ81_05705,-0.756518999735513,not_significant,day 31
ACZ81_01075,-0.754382133483888,not_significant,day 31
ACZ81_02295,-0.753514925638833,not_significant,day 31
ACZ81_12720,-0.752877235412597,not_significant,day 31
ACZ81_02460,0.752772013346355,not_significant,day 18
ACZ81_10205,0.751853624979657,not_significant,day 31
ACZ81_18125,0.751738230387369,not_significant,day 18
ACZ81_17380,-0.751458485921224,not_significant,day 18
ACZ81_15090,-0.751160621643067,not_significant,day 31
ACZ81_01790,-0.750848452250163,not_significant,day 31
ACZ81_04605,-0.750414848327637,not_significant,day 31
ACZ81_07425,-0.750117301940917,not_significant,day 31
ACZ81_03880,-0.749766031901042,not_significant,day 18
ACZ81_05530,0.749133427937823,not_significant,day 18
ACZ81_18645,0.747507095336914,not_significant,day 18
ACZ81_12565,-0.747030576070148,not_significant,day 31
ACZ81_11005,-0.746154467264812,not_significant,day 31
ACZ81_19215,-0.746070543924966,not_significant,day 31
ACZ81_13070,-0.744659105936689,not_significant,day 31
ACZ81_13595,-0.742908795674641,not_significant,day 31
ACZ81_11720,-0.740556399027506,not_significant,day 31
ACZ81_07130,0.739888191223143,not_significant,day 31
ACZ81_08655,0.739703814188641,not_significant,day 31
ACZ81_09985,0.73959255218506,not_significant,day 31
ACZ81_07845,-0.73941421508789,not_significant,day 18
ACZ81_08095,0.738934834798179,not_significant,day 18
ACZ81_05130,-0.738144874572754,not_significant,day 31
ACZ81_09570,-0.737985293070474,not_significant,day 31
ACZ81_12700,0.737902005513508,not_significant,day 31
ACZ81_14935,-0.737220446268718,not_significant,day 31
ACZ81_16305,-0.736871083577474,not_significant,day 18
ACZ81_08745,0.736774126688639,not_significant,day 31
ACZ81_06895,-0.736675898234048,not_significant,day 18
ACZ81_14215,-0.736611366271975,not_significant,day 31
ACZ81_09535,-0.736592610677083,not_significant,day 18
ACZ81_13465,-0.736427625020346,not_significant,day 31
ACZ81_19875,-0.736085573832195,not_significant,day 31
ACZ81_18155,-0.735249519348147,not_significant,day 31
ACZ81_02755,0.734933535257974,not_significant,day 31
ACZ81_14710,-0.734660148620607,not_significant,day 31
ACZ81_00990,-0.734281539916992,not_significant,day 18
ACZ81_15435,-0.73274644215902,not_significant,day 31
ACZ81_01085,0.73256238301595,not_significant,day 18
ACZ81_14450,-0.732093493143719,not_significant,day 31
ACZ81_16875,-0.732017199198409,not_significant,day 31
ACZ81_03475,-0.731415748596189,not_significant,day 31
ACZ81_14945,-0.731128374735514,not_significant,day 31
ACZ81_17910,0.730399767557777,not_significant,day 31
ACZ81_17090,0.729046821594238,not_significant,day 31
ACZ81_12705,-0.728646596272787,not_significant,day 18
ACZ81_16595,-0.728545188903808,not_significant,day 31
ACZ81_00270,-0.727449735005697,not_significant,day 31
ACZ81_11100,0.726421356201174,not_significant,day 18
ACZ81_12760,0.725193659464517,not_significant,day 18
ACZ81_14890,0.72508430480957,not_significant,day 18
ACZ81_04165,-0.725068728129071,not_significant,day 31
ACZ81_00315,-0.724335034688319,not_significant,day 31
ACZ81_02980,0.723199526468913,not_significant,day 31
ACZ81_10690,-0.72319475809733,not_significant,day 18
ACZ81_19165,-0.722754478454592,not_significant,day 31
ACZ81_20205,-0.722742716471353,not_significant,day 18
