locus_tag,log2fc,expression_status,timepoint
ACZ81_08960,-3.0614295015419417,significant_down,days 60+89
ACZ81_13225,-3.059433646185973,significant_down,days 60+89
ACZ81_05935,-3.0484515373994805,significant_down,days 60+89
ACZ81_17215,3.0380254987831647,significant_up,day 18
ACZ81_08675,-3.030655968083938,significant_down,day 18
ACZ81_16085,3.0258794846177155,significant_up,day 18
ACZ81_13175,-3.02163587892318,significant_down,days 60+89
ACZ81_11790,-3.0213690955165835,significant_down,days 60+89
ACZ81_05500,-3.01877192078133,significant_down,days 60+89
ACZ81_13525,-3.018454395785998,significant_down,days 60+89
ACZ81_16315,-3.008596746718843,significant_down,day 18
ACZ81_11315,-3.008500907123046,significant_down,days 60+89
ACZ81_18130,3.0033917337380376,significant_up,days 60+89
ACZ81_RS21635,-2.997813224182046,significant_down,days 60+89
ACZ81_11995,-2.9967832839302857,significant_down,days 60+89
ACZ81_08700,-2.9911526633406,significant_down,days 60+89
ACZ81_07860,2.982249426075106,significant_up,days 60+89
ACZ81_19155,-2.972659736632068,significant_down,day 18
ACZ81_05075,-2.966631180755469,significant_down,days 60+89
ACZ81_15420,2.957087618247443,significant_up,days 60+89
ACZ81_07850,-2.9568620934609746,significant_down,days 60+89
ACZ81_02340,-2.956054510415268,significant_down,days 60+89
ACZ81_15485,-2.94947211501012,significant_down,day 18
ACZ81_02705,-2.9486831622811827,significant_down,day 18
ACZ81_17485,-2.942962053590512,significant_down,days 60+89
ACZ81_19450,2.933860131462075,significant_up,day 31
ACZ81_04125,-2.931610115832962,significant_down,day 18
ACZ81_15425,2.930821960762266,significant_up,days 60+89
ACZ81_16390,-2.9304919275676995,significant_down,day 18
ACZ81_02025,-2.928092193508003,significant_down,days 60+89
ACZ81_01475,-2.925008711412153,significant_down,day 18
ACZ81_08095,2.915672956072177,significant_up,days 60+89
ACZ81_05885,-2.9154878241360693,significant_down,days 60+89
ACZ81_15820,-2.9021539027076244,significant_down,day 18
ACZ81_05540,2.893484234719496,significant_up,days 60+89
ACZ81_10550,-2.892963397479213,significant_down,days 60+89
ACZ81_14630,-2.890348258048278,significant_down,day 18
ACZ81_13600,-2.8890008350520766,significant_down,days 60+89
ACZ81_18645,-2.8879883878937624,significant_down,days 60+89
ACZ81_01800,-2.8797589654564293,significant_down,day 18
ACZ81_19015,-2.8584079569821,significant_down,days 60+89
ACZ81_16865,-2.8552056690483414,significant_down,days 60+89
ACZ81_16310,-2.8499351765938656,significant_down,day 31
ACZ81_07200,2.8459525736261257,significant_up,days 60+89
ACZ81_16800,2.8416409056639487,significant_up,days 60+89
ACZ81_06955,-2.840695346002155,significant_down,day 18
ACZ81_05010,-2.8343436893180765,significant_down,days 60+89
ACZ81_18730,-2.83355976961914,significant_down,days 60+89
ACZ81_01665,2.833486890364082,significant_up,days 60+89
ACZ81_04065,-2.8317586607535743,significant_down,day 18
ACZ81_18755,-2.8282442255268734,significant_down,days 60+89
ACZ81_RS21385,-2.826223101007609,significant_down,days 60+89
ACZ81_14895,-2.822904970718471,significant_down,days 60+89
ACZ81_03600,-2.818897753792857,significant_down,days 60+89
ACZ81_19435,-2.8163415708623063,significant_down,days 60+89
ACZ81_05090,-2.809679837201788,significant_down,days 60+89
ACZ81_04495,-2.7992683635457736,significant_down,days 60+89
ACZ81_01460,-2.7968147700535564,significant_down,day 18
ACZ81_05085,-2.795614083366272,significant_down,days 60+89
ACZ81_18390,-2.794411593624487,significant_down,days 60+89
ACZ81_16770,-2.7940283562242807,significant_down,days 60+89
ACZ81_15535,-2.793688094682077,significant_down,days 60+89
ACZ81_13975,2.786268770999514,significant_up,day 18
ACZ81_01740,-2.782350626709194,significant_down,days 60+89
ACZ81_06485,-2.7798884674283006,significant_down,days 60+89
ACZ81_01665,2.7660008752919243,significant_up,day 31
ACZ81_04785,-2.7628199167291574,significant_down,day 18
ACZ81_09815,2.75908934357986,significant_up,days 60+89
ACZ81_16255,-2.755693375071869,significant_down,days 60+89
ACZ81_16805,2.755606793185342,significant_up,days 60+89
ACZ81_18225,-2.754146518467645,significant_down,days 60+89
ACZ81_16195,2.753703000240346,significant_up,days 60+89
ACZ81_08410,-2.753299944288521,significant_down,days 60+89
ACZ81_12975,-2.750042343017086,significant_down,days 60+89
ACZ81_09630,-2.746165192856861,significant_down,day 31
ACZ81_14630,-2.7440556376439167,significant_down,day 31
ACZ81_15020,-2.7409318906025595,significant_down,day 31
ACZ81_18695,-2.7387455110047663,significant_down,days 60+89
ACZ81_RS21320,2.7359387081006883,not_significant,day 31
ACZ81_17465,-2.7354163904944766,significant_down,days 60+89
ACZ81_18395,-2.732755919431579,significant_down,days 60+89
ACZ81_19165,-2.7290134811916165,significant_down,days 60+89
ACZ81_17355,-2.72777641081851,significant_down,days 60+89
ACZ81_15025,-2.7276623474981245,significant_down,day 18
ACZ81_05015,-2.7184749812155014,significant_down,days 60+89
ACZ81_19340,-2.7158408239565075,significant_down,days 60+89
ACZ81_05885,-2.7150895532668056,significant_down,day 18
ACZ81_01455,-2.7117985379213483,significant_down,day 18
ACZ81_04165,-2.709233934929082,significant_down,days 60+89
ACZ81_06650,-2.703065133745532,significant_down,days 60+89
ACZ81_01335,-2.6986046316207406,significant_down,days 60+89
ACZ81_12515,-2.697479226280956,significant_down,days 60+89
ACZ81_RS21630,-2.6967169792724097,significant_down,days 60+89
ACZ81_05035,-2.69566924939518,significant_down,days 60+89
ACZ81_RS21360,-2.6946409821373,significant_down,days 60+89
ACZ81_13670,-2.693513716917481,significant_down,days 60+89
ACZ81_14630,-2.6912743741482434,significant_down,days 60+89
ACZ81_RS21260,2.6881877588486973,not_significant,day 31
ACZ81_02480,-2.687485713701635,significant_down,days 60+89
ACZ81_14195,-2.686333505887276,significant_down,day 18
ACZ81_19160,-2.677776354712299,significant_down,days 60+89
ACZ81_18750,-2.675232536678725,significant_down,days 60+89
ACZ81_05195,-2.6732505863609006,significant_down,days 60+89
ACZ81_16305,-2.66980962993034,significant_down,day 31
ACZ81_15820,-2.666748428340869,significant_down,days 60+89
ACZ81_16370,-2.65903254630414,significant_down,day 18
ACZ81_05145,-2.6581984514781074,significant_down,day 18
ACZ81_16915,-2.6530673584683853,significant_down,days 60+89
ACZ81_14120,-2.651173605579016,significant_down,days 60+89
ACZ81_14860,-2.650201348712242,significant_down,day 18
ACZ81_18135,2.649154489538699,significant_up,days 60+89
ACZ81_19985,-2.6480044781844967,significant_down,days 60+89
ACZ81_14680,-2.647690975120243,significant_down,day 18
ACZ81_01470,-2.646727167800816,significant_down,day 31
ACZ81_19805,-2.6383448694244818,significant_down,days 60+89
ACZ81_14005,2.6368334253557566,significant_up,days 60+89
ACZ81_10585,2.635467893631506,significant_up,day 18
ACZ81_18510,2.62675141691854,significant_up,days 60+89
ACZ81_02020,-2.625078967593447,significant_down,day 31
ACZ81_19435,-2.6243070555553816,significant_down,day 18
ACZ81_14195,-2.619420659822325,significant_down,day 31
ACZ81_11580,-2.617633874945135,significant_down,days 60+89
ACZ81_02080,-2.6167544189585006,significant_down,days 60+89
ACZ81_19090,-2.61515084769218,significant_down,days 60+89
ACZ81_18390,-2.6133329010456032,significant_down,day 31
ACZ81_13975,2.612656550560487,significant_up,day 31
ACZ81_15100,-2.612397371310795,significant_down,day 18
ACZ81_17420,-2.609775534647836,significant_down,days 60+89
ACZ81_07225,-2.6082079317677964,significant_down,day 18
ACZ81_01940,2.6037966618211503,significant_up,days 60+89
ACZ81_18940,-2.599630750573875,significant_down,day 31
ACZ81_01475,-2.595507071169511,significant_down,day 31
ACZ81_20720,-2.593972033587405,significant_down,days 60+89
ACZ81_08840,-2.59380174182202,significant_down,days 60+89
ACZ81_18270,-2.591298910933557,significant_down,day 18
ACZ81_16605,-2.5849203341223816,not_significant,day 18
ACZ81_13530,-2.584600240206767,significant_down,days 60+89
ACZ81_15955,2.5817980247183563,significant_up,days 60+89
ACZ81_12870,-2.5814051509194216,significant_down,day 18
ACZ81_15355,-2.5805281557676136,significant_down,days 60+89
ACZ81_03385,2.579311986154616,significant_up,days 60+89
ACZ81_19480,-2.5777942654120105,significant_down,day 18
ACZ81_13940,2.576159354987352,significant_up,days 60+89
ACZ81_02715,-2.572441188037368,significant_down,day 31
ACZ81_01465,-2.570575453574176,significant_down,day 31
ACZ81_14625,-2.5704817391557584,significant_down,days 60+89
ACZ81_14120,-2.568623310795389,significant_down,day 18
ACZ81_11965,2.548035859867579,significant_up,days 60+89
ACZ81_03415,-2.540167120029192,significant_down,days 60+89
ACZ81_13220,-2.534886811665984,significant_down,days 60+89
ACZ81_03400,2.5342986676095305,significant_up,days 60+89
ACZ81_04485,-2.5281882071531525,significant_down,days 60+89
ACZ81_19340,-2.5265206079742484,significant_down,day 18
ACZ81_09625,-2.52630980161224,significant_down,day 18
ACZ81_04005,-2.525321104297628,significant_down,days 60+89
ACZ81_05755,-2.524620469099824,significant_down,days 60+89
ACZ81_03905,2.5235765375055923,significant_up,days 60+89
ACZ81_04920,-2.522635495259905,significant_down,day 18
ACZ81_16310,-2.5204497111001007,significant_down,day 18
ACZ81_13215,-2.519871531037269,significant_down,days 60+89
ACZ81_03210,-2.510120754620438,significant_down,day 31
ACZ81_16390,-2.509188294113344,significant_down,day 31
ACZ81_18380,-2.500283228823265,significant_down,days 60+89
ACZ81_04065,-2.4986335448257107,significant_down,day 31
ACZ81_14670,-2.498481712670951,significant_down,days 60+89
ACZ81_00670,-2.4983568952731074,significant_down,day 18
ACZ81_02315,-2.4982433072318604,significant_down,days 60+89
ACZ81_03145,-2.4948703345741925,significant_down,days 60+89
ACZ81_16120,-2.4939106720980213,significant_down,days 60+89
ACZ81_13690,-2.493247573917703,significant_down,days 60+89
ACZ81_05775,-2.49212710419852,significant_down,days 60+89
ACZ81_05255,-2.4918534599936577,significant_down,days 60+89
ACZ81_05020,-2.48872954059249,significant_down,day 18
ACZ81_07870,-2.4874447685046746,not_significant,day 18
ACZ81_16080,2.486034119422106,significant_up,days 60+89
ACZ81_06630,-2.483577751140396,significant_down,days 60+89
ACZ81_19645,-2.4826521888318105,significant_down,days 60+89
ACZ81_16425,-2.4809024746445947,significant_down,day 18
ACZ81_11970,-2.477789711096757,significant_down,days 60+89
ACZ81_05725,2.477706966656616,significant_up,days 60+89
ACZ81_15020,-2.4764377756539138,significant_down,days 60+89
ACZ81_19435,-2.4742405484142767,significant_down,day 31
ACZ81_00420,-2.471704349062798,significant_down,days 60+89
ACZ81_12665,-2.471692901911714,significant_down,day 18
ACZ81_04170,-2.469767518643447,significant_down,days 60+89
ACZ81_18110,-2.464430239783453,significant_down,days 60+89
ACZ81_18395,-2.460834004380922,significant_down,day 18
ACZ81_07125,-2.459113530425093,significant_down,days 60+89
ACZ81_04445,-2.455696239164682,significant_down,days 60+89
ACZ81_08990,2.452270539099335,not_significant,day 31
ACZ81_14855,-2.4521901113320923,significant_down,day 18
ACZ81_13910,-2.4517688170522134,significant_down,days 60+89
ACZ81_05880,-2.451143175261184,significant_down,days 60+89
ACZ81_05875,-2.4508682477306927,significant_down,day 18
ACZ81_12135,-2.449677097468617,significant_down,days 60+89
ACZ81_09020,-2.447362051909894,significant_down,day 18
ACZ81_08185,-2.4455802227810968,significant_down,day 31
ACZ81_15355,-2.445324426860474,significant_down,day 18
ACZ81_20300,-2.4418348628036,significant_down,days 60+89
ACZ81_14730,-2.4409350734307327,significant_down,days 60+89
ACZ81_12965,-2.437953402266173,significant_down,days 60+89
ACZ81_18390,-2.431126936092749,significant_down,day 18
ACZ81_11970,-2.4308722093032515,significant_down,day 18
ACZ81_05720,2.4302278514834605,significant_up,days 60+89
ACZ81_05880,-2.4302015185790244,significant_down,day 18
ACZ81_08670,-2.429782016722499,significant_down,day 18
ACZ81_06950,-2.4240443611883125,significant_down,day 18
ACZ81_12875,-2.4188349990422924,significant_down,days 60+89
ACZ81_14700,-2.4176531681216007,significant_down,days 60+89
ACZ81_18395,-2.4120322129221545,significant_down,day 31
ACZ81_08510,-2.411843836878998,significant_down,days 60+89
ACZ81_19730,-2.406824683849715,significant_down,days 60+89
ACZ81_01150,-2.4062231044926268,significant_down,day 18
ACZ81_19160,-2.4041385988682995,significant_down,day 18
ACZ81_19730,-2.4037755799306413,significant_down,day 18
ACZ81_11620,-2.403619168225126,significant_down,days 60+89
ACZ81_04160,-2.402804042209532,significant_down,days 60+89
ACZ81_04620,-2.4006618862819606,significant_down,days 60+89
ACZ81_18270,-2.400266061362465,significant_down,days 60+89
ACZ81_04070,-2.398886448163195,significant_down,day 18
ACZ81_14135,-2.3969209798959343,significant_down,days 60+89
ACZ81_00695,2.3954146892362176,significant_up,day 18
ACZ81_18275,-2.395255411420562,significant_down,days 60+89
ACZ81_19385,2.391845251769306,not_significant,day 31
ACZ81_20095,-2.3904277795131184,significant_down,days 60+89
ACZ81_16900,-2.389137175928627,significant_down,day 31
ACZ81_10105,2.388620089170564,significant_up,days 60+89
ACZ81_03330,-2.3874773494855748,significant_down,days 60+89
ACZ81_05875,-2.387251138441441,significant_down,days 60+89
ACZ81_04695,2.382397501367155,significant_up,day 18
ACZ81_05470,-2.3811791587897866,significant_down,day 31
ACZ81_04275,-2.380963370549321,significant_down,days 60+89
ACZ81_11420,-2.379176829336489,significant_down,day 31
ACZ81_01920,-2.378883271062354,significant_down,days 60+89
ACZ81_15720,2.3776648178607265,significant_up,day 31
ACZ81_15485,-2.3771775790619603,significant_down,day 31
ACZ81_05530,2.377073941736599,significant_up,days 60+89
ACZ81_00445,-2.376027226551272,significant_down,days 60+89
ACZ81_RS21495,-2.373554366424252,significant_down,days 60+89
ACZ81_18910,2.370898012615788,significant_up,days 60+89
ACZ81_15020,-2.36958626756366,significant_down,day 18
ACZ81_08865,-2.3661726114481083,significant_down,days 60+89
ACZ81_01740,-2.363467593181572,significant_down,day 18
ACZ81_20310,-2.356709378436806,significant_down,days 60+89
ACZ81_08125,-2.354619834158312,significant_down,days 60+89
ACZ81_16085,2.3534840721303243,significant_up,day 31
ACZ81_09350,-2.352630309130423,significant_down,days 60+89
ACZ81_04985,-2.3505473863987176,significant_down,days 60+89
ACZ81_07225,-2.349903237372784,significant_down,days 60+89
ACZ81_02725,-2.34987383777744,significant_down,days 60+89
ACZ81_06375,2.3483979715354963,significant_up,day 31
ACZ81_00135,-2.3482716311204386,not_significant,day 31
ACZ81_15025,-2.345383091428752,significant_down,days 60+89
ACZ81_03390,2.34487600445339,significant_up,days 60+89
ACZ81_01995,-2.344259108121797,significant_down,days 60+89
ACZ81_05040,-2.3435034339608656,significant_down,days 60+89
ACZ81_19385,2.3425486464130554,not_significant,day 18
ACZ81_14670,-2.341648241736677,significant_down,day 18
ACZ81_04720,2.3414403307951863,not_significant,day 18
ACZ81_06955,-2.340781931141768,significant_down,day 31
ACZ81_06485,-2.3389425906808365,significant_down,day 31
ACZ81_18240,2.336676579430532,significant_up,day 18
ACZ81_07430,-2.335064998783861,significant_down,days 60+89
ACZ81_12735,2.3340323174387123,significant_up,day 18
ACZ81_19480,-2.3301468951986912,significant_down,days 60+89
ACZ81_00575,-2.3286519722603467,significant_down,days 60+89
ACZ81_02010,2.3263607242479933,not_significant,day 31
ACZ81_06705,-2.326193868367399,significant_down,day 18
ACZ81_10700,2.322084928185509,significant_up,day 18
ACZ81_16170,-2.321987031761348,significant_down,days 60+89
ACZ81_11890,2.3215106422227225,significant_up,day 18
ACZ81_16385,-2.3186450221242856,significant_down,day 18
ACZ81_02710,-2.3154153223507903,significant_down,day 31
ACZ81_02345,-2.3136068507214325,significant_down,day 18
ACZ81_16165,-2.3134970572126843,significant_down,days 60+89
ACZ81_10770,-2.312093655438842,significant_down,days 60+89
ACZ81_05120,-2.310057869852857,significant_down,day 18
ACZ81_14685,-2.309922555683764,significant_down,day 18
ACZ81_04330,2.308947817521843,significant_up,days 60+89
ACZ81_08385,-2.308731535234064,significant_down,days 60+89
ACZ81_16370,-2.305186662792982,significant_down,day 31
ACZ81_12230,2.301400099229256,significant_up,day 18
ACZ81_09200,-2.301192331098933,significant_down,days 60+89
ACZ81_01985,-2.2990409398681666,significant_down,days 60+89
ACZ81_17650,2.297966504917888,not_significant,day 18
ACZ81_01665,2.297586298247291,significant_up,day 18
ACZ81_01150,-2.2924300789619263,significant_down,days 60+89
ACZ81_19970,-2.2895152961035605,significant_down,days 60+89
ACZ81_01755,2.289044030177527,not_significant,day 31
ACZ81_01650,-2.288995308609308,significant_down,days 60+89
ACZ81_16385,-2.2874969669287823,significant_down,day 31
ACZ81_02345,-2.28746567594138,significant_down,day 31
ACZ81_18240,2.287202029220408,significant_up,days 60+89
ACZ81_18640,-2.285463018125938,significant_down,days 60+89
ACZ81_17400,-2.281274422244433,significant_down,days 60+89
ACZ81_13605,-2.279715832893742,significant_down,days 60+89
ACZ81_17215,2.278881070121737,significant_up,day 31
ACZ81_16540,2.278746804635874,significant_up,day 18
ACZ81_17840,-2.2753663152564503,significant_down,days 60+89
ACZ81_00100,-2.273703628218357,significant_down,day 31
ACZ81_17745,-2.2724231616966186,significant_down,day 31
ACZ81_16300,-2.2711355969418228,significant_down,day 31
ACZ81_04085,-2.2686100497594683,significant_down,days 60+89
ACZ81_15165,2.266169311384744,significant_up,days 60+89
ACZ81_01485,-2.2645570949041827,significant_down,day 18
ACZ81_12095,-2.263628578350181,significant_down,days 60+89
ACZ81_16865,-2.26183882195358,significant_down,day 18
ACZ81_09105,-2.2611002585823026,significant_down,day 31
ACZ81_06985,-2.260116574258451,significant_down,days 60+89
ACZ81_07705,-2.2562404599628034,significant_down,days 60+89
ACZ81_05130,-2.252783470894819,significant_down,days 60+89
ACZ81_19645,-2.2526652514611976,significant_down,day 31
ACZ81_17405,-2.252057110074797,significant_down,days 60+89
ACZ81_16090,2.2507969608497844,significant_up,days 60+89
ACZ81_04465,2.2504797077094585,significant_up,days 60+89
ACZ81_04405,2.2485392223321417,significant_up,day 18
ACZ81_13175,-2.2453625930334287,significant_down,day 18
