locus_tag,log2fc,expression_status,timepoint
ACZ81_12260,1.817426881774648,significant_up,days 60+89
ACZ81_19870,1.8174000143807325,significant_up,day 31
ACZ81_18740,-1.8155721642235585,significant_down,days 60+89
ACZ81_11865,-1.8139973129082392,significant_down,day 60
ACZ81_07285,1.813838410355324,not_significant,day 89
ACZ81_14855,-1.8137689930101148,significant_down,days 60+89
ACZ81_04050,1.8134086660534323,significant_up,day 60
ACZ81_07290,1.8133390247797023,significant_up,day 31
ACZ81_04050,1.8131854903429183,significant_up,day 31
ACZ81_08260,-1.8126923599445008,significant_down,day 31
ACZ81_12865,-1.8123118373249445,significant_down,days 60+89
ACZ81_04220,-1.8109350251181189,significant_down,day 60
ACZ81_14290,-1.8107919205531868,significant_down,day 31
ACZ81_18750,-1.8103861732379112,significant_down,day 89
ACZ81_08410,-1.810097552536069,significant_down,day 60
ACZ81_RS21570,-1.809569612145551,not_significant,day 60
ACZ81_03985,1.8091911499263813,not_significant,day 60
ACZ81_10750,1.807280643181058,significant_up,day 60
ACZ81_01040,-1.8062629523960143,significant_down,day 31
ACZ81_00580,-1.8037744376689544,significant_down,day 31
ACZ81_14225,1.8030647571477605,significant_up,day 89
ACZ81_18405,1.8029898068411871,significant_up,day 31
ACZ81_01650,-1.802657707705108,significant_down,day 31
ACZ81_12215,-1.8011229740949348,significant_down,day 60
ACZ81_14635,-1.800700343923574,significant_down,days 60+89
ACZ81_19110,1.8005653608085377,significant_up,day 18
ACZ81_14125,-1.7985912380470412,significant_down,day 60
ACZ81_04620,-1.798503573023373,significant_down,day 60
ACZ81_00205,-1.7984876326941028,significant_down,days 60+89
ACZ81_04970,-1.7978051803611212,significant_down,day 89
ACZ81_18845,1.7976465600069584,significant_up,day 31
ACZ81_12440,1.797617515539933,significant_up,day 60
ACZ81_00665,-1.797185245756754,significant_down,days 60+89
ACZ81_18755,-1.797155594274471,significant_down,days 60+89
ACZ81_06140,1.7969845824315804,not_significant,days 60+89
ACZ81_11620,-1.7967017489731618,significant_down,day 31
ACZ81_00445,-1.7966920422412267,significant_down,day 89
ACZ81_08785,1.7959867180632407,not_significant,day 18
ACZ81_00445,-1.795943302109252,significant_down,day 31
ACZ81_17840,-1.7956274632304867,significant_down,day 89
ACZ81_01690,1.7949335739512284,significant_up,day 18
ACZ81_00760,-1.794362753457292,significant_down,day 31
ACZ81_14655,1.7935933603800596,significant_up,day 18
ACZ81_12525,-1.7919084468984203,significant_down,day 89
ACZ81_05885,-1.791655409234095,significant_down,day 89
ACZ81_09690,1.7915499977876526,significant_up,day 89
ACZ81_16170,-1.791453551385122,significant_down,day 31
ACZ81_15295,-1.7913837956843834,significant_down,days 60+89
ACZ81_16635,-1.7911422141568003,significant_down,day 89
ACZ81_20145,1.7911105386952462,significant_up,day 18
ACZ81_06760,-1.791026269587262,significant_down,day 60
ACZ81_19160,-1.7908181808413786,significant_down,day 31
ACZ81_17840,-1.7908037524103697,significant_down,day 18
ACZ81_18740,-1.790703378159929,significant_down,day 60
ACZ81_15785,1.7906671236567335,significant_up,day 18
ACZ81_16965,1.7906456663850032,significant_up,day 89
ACZ81_13190,1.790337118778147,not_significant,day 89
ACZ81_RS21550,-1.78931227575783,significant_down,day 60
ACZ81_04005,-1.788963071890703,significant_down,day 31
ACZ81_09230,-1.7883736367214496,significant_down,day 60
ACZ81_03370,1.7876378350006163,significant_up,day 60
ACZ81_19435,-1.787289991010952,not_significant,day 60
ACZ81_13955,-1.7871593324249309,significant_down,days 60+89
ACZ81_19105,1.786494291895285,significant_up,day 18
ACZ81_03320,1.7858813227198924,significant_up,day 60
ACZ81_01875,-1.7857406192332357,significant_down,day 89
ACZ81_13010,1.7850398959287828,significant_up,day 31
ACZ81_19065,-1.7846398386465991,significant_down,day 18
ACZ81_02600,-1.7839934138227054,significant_down,day 18
ACZ81_16425,-1.7838820760812963,significant_down,day 31
ACZ81_16425,-1.7836604142282388,significant_down,day 60
ACZ81_16980,-1.783648264394596,not_significant,days 60+89
ACZ81_16930,1.7828656092121349,significant_up,day 60
ACZ81_15185,-1.7828553417073214,significant_down,day 31
ACZ81_08550,1.7818966024239422,significant_up,day 18
ACZ81_18435,1.7818941419381944,significant_up,days 60+89
ACZ81_02725,-1.7812553497519372,significant_down,day 89
ACZ81_00760,-1.7810693766140016,significant_down,day 18
ACZ81_05125,-1.780945747367339,significant_down,day 89
ACZ81_16795,1.780886593290669,significant_up,days 60+89
ACZ81_RS21325,-1.78043603683247,not_significant,days 60+89
ACZ81_10045,-1.7803576162552537,significant_down,day 31
ACZ81_07850,-1.7798889557777315,significant_down,day 60
ACZ81_09405,-1.7786819179076367,significant_down,day 31
ACZ81_00740,-1.7784158704711786,significant_down,day 89
ACZ81_06630,-1.7783345682184664,significant_down,day 18
ACZ81_19040,1.778176616522394,significant_up,day 89
ACZ81_13930,-1.777872889405708,significant_down,day 31
ACZ81_18800,1.7765673948602612,significant_up,day 18
ACZ81_08980,-1.7757407317687943,significant_down,day 89
ACZ81_12980,1.7754965029997944,significant_up,day 18
ACZ81_01395,-1.77548147985552,significant_down,day 89
ACZ81_09455,-1.7743374370113132,significant_down,day 89
ACZ81_06685,1.772883498684991,significant_up,day 18
ACZ81_12285,1.7712532931971343,significant_up,day 31
ACZ81_14225,1.7709648936112248,significant_up,day 31
ACZ81_10310,-1.770954999939224,significant_down,day 89
ACZ81_07380,1.77072241259247,significant_up,day 18
ACZ81_04110,-1.770543799953006,significant_down,days 60+89
ACZ81_16305,-1.7697440273285328,significant_down,day 89
ACZ81_12870,-1.7695632274993869,significant_down,days 60+89
ACZ81_03390,1.7693851494045494,significant_up,day 31
ACZ81_19185,1.7673600001794691,significant_up,day 31
ACZ81_03030,1.7668700728796982,significant_up,day 31
ACZ81_07710,-1.7664413934490548,significant_down,days 60+89
ACZ81_19930,1.765651285805066,significant_up,day 31
ACZ81_01190,1.7656298238221455,significant_up,day 89
ACZ81_02160,1.7656042802572465,significant_up,day 18
ACZ81_13500,-1.7653675490332907,significant_down,days 60+89
ACZ81_12935,-1.765084391157559,significant_down,day 60
ACZ81_RS04385,-1.764977394695061,significant_down,day 89
ACZ81_18460,-1.7649166366449622,significant_down,day 89
ACZ81_00855,-1.764300818898539,significant_down,day 60
ACZ81_11805,-1.7641996496724108,significant_down,days 60+89
ACZ81_13195,-1.7641280477881196,not_significant,day 31
ACZ81_10750,1.763576903644837,significant_up,day 31
ACZ81_02720,1.763526843898786,significant_up,day 31
ACZ81_08775,-1.7625316727611782,significant_down,day 60
ACZ81_08625,1.7617540144295336,significant_up,day 60
ACZ81_00920,1.7611092299419298,not_significant,day 31
ACZ81_08255,-1.7610233698502915,significant_down,day 18
ACZ81_08715,-1.760178686492721,significant_down,days 60+89
ACZ81_11905,-1.7601591604418374,significant_down,day 18
ACZ81_12790,-1.7598242086168392,significant_down,day 60
ACZ81_10855,1.7596006553813996,significant_up,day 60
ACZ81_19090,-1.7585077253655774,significant_down,day 18
ACZ81_13115,-1.7578261238293464,significant_down,day 31
ACZ81_13415,1.7576014030383007,significant_up,day 18
ACZ81_04445,-1.7572739837432878,significant_down,day 18
ACZ81_16600,-1.756970115044142,not_significant,day 18
ACZ81_14680,-1.7567054093828771,significant_down,days 60+89
ACZ81_08095,1.7566379551539637,significant_up,days 60+89
ACZ81_RS21165,-1.7557856598402095,not_significant,day 60
ACZ81_16675,-1.755423364534647,significant_down,day 89
ACZ81_00345,1.7537727861661327,significant_up,day 60
ACZ81_14280,1.7532814835325887,significant_up,day 18
ACZ81_RS21320,-1.75264450445822,not_significant,day 89
ACZ81_18010,1.7526131497111384,significant_up,day 31
ACZ81_13670,-1.75249386062431,significant_down,day 18
ACZ81_11610,-1.7521184584104328,not_significant,day 89
ACZ81_13485,1.7520822631392647,significant_up,days 60+89
ACZ81_05495,-1.7515627800902007,significant_down,days 60+89
ACZ81_19865,1.7515539070696082,significant_up,day 31
ACZ81_16135,-1.7502868392556763,significant_down,day 60
ACZ81_19985,-1.749211852556488,significant_down,day 60
ACZ81_11560,-1.7490481390921642,significant_down,day 31
ACZ81_08670,-1.7486813060321131,significant_down,days 60+89
ACZ81_13430,-1.748003466703051,significant_down,day 60
ACZ81_19935,1.7477516058785072,significant_up,day 31
ACZ81_06760,-1.7471807421610237,significant_down,days 60+89
ACZ81_RS21410,1.7470951754541448,not_significant,day 60
ACZ81_06385,1.7470426375899704,significant_up,day 18
ACZ81_09450,-1.7467788102016588,significant_down,day 89
ACZ81_20470,-1.7467284707937565,significant_down,days 60+89
ACZ81_09815,1.7465162179444589,significant_up,days 60+89
ACZ81_05050,-1.7463456865012823,significant_down,day 60
ACZ81_14625,-1.7461301076024047,significant_down,day 89
ACZ81_01155,-1.7457570023305262,significant_down,day 31
ACZ81_02380,1.7457195684397988,significant_up,day 31
ACZ81_03285,1.7451016328253728,significant_up,day 31
ACZ81_03415,-1.7447466168112218,significant_down,day 31
ACZ81_09350,-1.7443879243719116,not_significant,day 89
ACZ81_09180,1.7435328037747289,significant_up,day 18
ACZ81_00270,1.743170280489486,significant_up,days 60+89
ACZ81_09690,1.74311046479681,significant_up,day 31
ACZ81_11995,-1.7423970614122417,significant_down,day 89
ACZ81_15955,1.7421024797229303,not_significant,day 89
ACZ81_07440,1.7420677761198695,significant_up,day 60
ACZ81_09690,1.742034815183778,significant_up,days 60+89
ACZ81_07855,1.7413261616699176,significant_up,days 60+89
ACZ81_10355,-1.7408343311712902,significant_down,day 31
ACZ81_RS20570,-1.7407792940139877,significant_down,days 60+89
ACZ81_11555,1.7405165429091696,significant_up,day 18
ACZ81_13675,1.74043708147557,not_significant,day 60
ACZ81_04325,1.7394463652710457,significant_up,day 18
ACZ81_09700,-1.7383703947970557,significant_down,day 89
ACZ81_14730,-1.7380131848516684,significant_down,day 18
ACZ81_16965,1.737907643441531,significant_up,day 31
ACZ81_07315,1.7376103175574529,significant_up,day 31
ACZ81_04170,-1.7375319377473013,significant_down,day 31
ACZ81_11800,-1.7368394869414752,significant_down,days 60+89
ACZ81_RS09065,-1.7363817076661408,significant_down,day 31
ACZ81_06630,-1.73591910672199,significant_down,day 31
ACZ81_01715,1.7358313074923148,significant_up,days 60+89
ACZ81_08280,-1.7352698970944136,significant_down,day 89
ACZ81_09855,1.73513226718981,significant_up,day 18
ACZ81_14635,-1.734952247723835,significant_down,day 60
ACZ81_03680,1.7348966601227274,significant_up,day 18
ACZ81_08270,-1.7348256376355429,significant_down,day 89
ACZ81_04005,-1.7347466812718442,significant_down,day 89
ACZ81_14730,-1.734289058300414,significant_down,day 60
ACZ81_07740,-1.7342547122381593,not_significant,day 31
ACZ81_11580,-1.7339891411208304,significant_down,days 60+89
ACZ81_17615,-1.7334777208731755,not_significant,day 60
ACZ81_14300,-1.7324904444619655,not_significant,day 60
ACZ81_05500,-1.7320442200094526,significant_down,day 31
ACZ81_08570,1.7316075659467145,significant_up,day 18
ACZ81_05875,-1.7308319042866542,significant_down,day 60
ACZ81_08280,-1.730745950096106,significant_down,days 60+89
ACZ81_15155,-1.7298177792992446,not_significant,day 89
ACZ81_02380,1.729493624985953,significant_up,day 18
ACZ81_11615,-1.729154398166765,significant_down,day 31
ACZ81_11645,-1.728375644970194,not_significant,day 89
ACZ81_05765,1.7282189018959409,significant_up,day 60
ACZ81_10540,1.727988211133049,significant_up,days 60+89
ACZ81_15280,-1.7274979547424718,significant_down,day 60
ACZ81_01695,1.7274769131423966,significant_up,day 18
ACZ81_08280,-1.726243270238158,significant_down,day 60
ACZ81_04920,-1.7260138513740808,significant_down,days 60+89
ACZ81_15315,1.725244668048452,significant_up,day 31
ACZ81_17865,-1.725182174739347,significant_down,day 31
ACZ81_13610,-1.7244740995375267,significant_down,day 60
ACZ81_00265,1.7236894767711926,significant_up,days 60+89
ACZ81_03615,-1.7236169831665722,not_significant,day 60
ACZ81_05160,-1.7235125245493874,significant_down,days 60+89
ACZ81_04245,-1.723191359800956,not_significant,day 31
ACZ81_02430,1.722264868024016,significant_up,day 31
ACZ81_15550,1.7221001528769084,significant_up,day 18
ACZ81_19865,1.7219530533676093,significant_up,day 89
ACZ81_12790,-1.7215629233707923,significant_down,day 31
ACZ81_11220,1.7198138683512891,significant_up,day 60
ACZ81_12145,-1.7197643642458829,significant_down,day 89
ACZ81_05700,1.7188623049070113,significant_up,day 31
ACZ81_RS21455,-1.718812891500426,significant_down,day 31
ACZ81_18700,-1.718665427167382,significant_down,day 89
ACZ81_08985,-1.718348707044945,significant_down,day 89
ACZ81_14855,-1.7180355303479542,not_significant,day 89
ACZ81_14305,-1.7168769407061968,significant_down,day 89
ACZ81_02720,1.7159712948393997,significant_up,days 60+89
ACZ81_05755,-1.7141592343535916,significant_down,day 60
ACZ81_19150,-1.7141529086956238,significant_down,day 89
ACZ81_13610,-1.714027075357113,significant_down,days 60+89
ACZ81_02240,1.7140141115533754,significant_up,day 18
ACZ81_08635,-1.7139998779734436,significant_down,days 60+89
ACZ81_19735,-1.713689877793916,not_significant,day 31
ACZ81_18755,-1.713431960851796,significant_down,day 60
ACZ81_RS21400,1.713207501377651,significant_up,day 31
ACZ81_10855,1.7130514314849434,significant_up,days 60+89
ACZ81_13735,-1.712456105559743,significant_down,day 89
ACZ81_16310,1.7122795374462754,significant_up,day 31
ACZ81_19480,-1.711729039712926,significant_down,day 31
ACZ81_08565,1.710608979006409,significant_up,day 31
ACZ81_04640,1.710381926077811,significant_up,day 89
ACZ81_14310,1.7102462633860387,significant_up,days 60+89
ACZ81_00195,-1.7102312143125808,significant_down,day 31
ACZ81_12670,-1.710156362328793,significant_down,days 60+89
ACZ81_09210,1.7100646896034826,significant_up,days 60+89
ACZ81_15720,1.7097299520680913,significant_up,day 60
ACZ81_18005,1.7095408427144552,significant_up,day 18
ACZ81_00605,1.7095017384244362,significant_up,day 18
ACZ81_RS20885,-1.70908546465181,not_significant,day 89
ACZ81_04070,-1.7089132805671905,significant_down,day 31
ACZ81_11545,1.708013586231172,significant_up,day 89
ACZ81_18285,-1.7077887979483486,significant_down,days 60+89
ACZ81_10320,-1.705837702144725,significant_down,days 60+89
ACZ81_RS21355,1.705114962296417,significant_up,days 60+89
ACZ81_16145,1.7048820570655774,significant_up,day 60
ACZ81_18110,-1.7046737808176526,significant_down,day 31
ACZ81_06760,-1.704652129576927,significant_down,day 89
ACZ81_08285,-1.7045935103255627,significant_down,day 89
ACZ81_03905,1.7045406299114116,significant_up,day 89
ACZ81_03455,1.7044963775238506,significant_up,day 60
ACZ81_16630,-1.7044461753716036,significant_down,day 31
ACZ81_12930,-1.7038313761557808,significant_down,day 60
ACZ81_13610,-1.7037573093616862,significant_down,day 89
ACZ81_19435,-1.7034450566732695,not_significant,day 18
ACZ81_01155,-1.7034419508853582,significant_down,day 89
ACZ81_07315,1.702871599979101,significant_up,day 18
ACZ81_15125,-1.7026468525865777,significant_down,day 89
ACZ81_16785,-1.702546929542166,significant_down,day 31
ACZ81_18645,-1.7022717916179926,significant_down,days 60+89
ACZ81_17470,1.700914217918613,significant_up,day 31
ACZ81_19860,1.7007726578891649,significant_up,day 18
ACZ81_14090,1.700516375710027,not_significant,day 60
ACZ81_13955,-1.7000218864741763,significant_down,day 89
ACZ81_06265,1.700008948089002,significant_up,day 18
ACZ81_04335,1.6991011451565476,significant_up,day 60
ACZ81_05130,-1.6990090733630128,significant_down,day 60
ACZ81_11215,1.6982246455155894,significant_up,day 18
ACZ81_19570,-1.6979718362438134,significant_down,day 31
ACZ81_11035,1.6965706957229956,significant_up,day 18
ACZ81_14080,-1.6948807794089435,significant_down,day 31
ACZ81_04780,-1.6948151411981092,significant_down,day 18
ACZ81_01380,-1.6947216294028804,significant_down,day 60
ACZ81_09335,1.6946336327664933,significant_up,day 31
ACZ81_09170,1.6942974150433328,significant_up,day 18
ACZ81_18435,1.6937649916225967,significant_up,day 89
ACZ81_17915,1.693470578682159,significant_up,day 60
ACZ81_16605,-1.6934223890634517,not_significant,day 18
ACZ81_09690,1.6933095763750612,significant_up,day 60
ACZ81_RS20565,-1.6932498603430273,significant_down,day 18
ACZ81_03595,-1.6931648110035538,significant_down,day 31
ACZ81_20470,-1.693030041818714,significant_down,day 18
ACZ81_15535,-1.6929079333997443,significant_down,day 31
ACZ81_03395,1.692724771140062,not_significant,day 31
ACZ81_13910,-1.6907264884392346,significant_down,days 60+89
ACZ81_16445,-1.6903609322149509,significant_down,day 31
ACZ81_00735,-1.689986529586056,not_significant,day 60
ACZ81_04620,-1.6898493678133089,significant_down,days 60+89
ACZ81_07445,1.689535607972234,significant_up,day 60
ACZ81_20470,-1.689444713070853,significant_down,day 31
ACZ81_17200,1.6887653097714612,significant_up,day 60
ACZ81_01155,-1.688593861752884,significant_down,day 18
ACZ81_00180,-1.6883813966247294,significant_down,day 60
ACZ81_14225,1.6883301222025615,significant_up,day 18
ACZ81_RS21205,1.688122813064625,significant_up,days 60+89
ACZ81_15420,1.6874529422521898,significant_up,days 60+89
ACZ81_06255,1.687265016384413,significant_up,day 18
ACZ81_11615,-1.687134990724855,significant_down,days 60+89
ACZ81_15715,-1.685688851196511,significant_down,day 89
ACZ81_07710,-1.6846198542698017,significant_down,day 60
ACZ81_05475,-1.684597528073901,significant_down,day 89
ACZ81_05170,1.6843084312230905,significant_up,day 31
ACZ81_06095,-1.6842949949441262,significant_down,day 89
ACZ81_04245,-1.6832460470277797,not_significant,day 89
ACZ81_19965,-1.6830208378334357,significant_down,day 89
ACZ81_11970,-1.6808910279508236,significant_down,day 31
ACZ81_15850,1.6808388953323752,significant_up,day 89
ACZ81_09335,1.680562786331263,significant_up,days 60+89
ACZ81_09390,1.679737769958223,significant_up,days 60+89
ACZ81_07285,1.67960708911652,significant_up,days 60+89
ACZ81_RS21260,-1.6782766626085974,not_significant,day 89
ACZ81_03820,-1.6781088236429529,significant_down,day 60
ACZ81_13500,-1.6780515898825097,significant_down,day 31
ACZ81_08960,-1.677913855654391,not_significant,day 31
ACZ81_06090,-1.6777156224892975,significant_down,day 31
ACZ81_03030,1.6775688083908056,significant_up,day 60
ACZ81_05050,-1.677316618810268,significant_down,days 60+89
ACZ81_18590,1.6770263719524638,significant_up,day 31
ACZ81_06185,1.676707848866637,significant_up,days 60+89
ACZ81_20255,-1.6762111508325317,significant_down,day 60
ACZ81_03990,-1.6760630820878326,not_significant,day 60
ACZ81_20590,-1.6757148273395377,not_significant,day 31
ACZ81_17560,1.6752139887944089,significant_up,day 31
ACZ81_14230,1.6748385443481075,not_significant,day 89
ACZ81_07395,1.674144618711727,not_significant,day 31
ACZ81_RS21360,-1.6739710451152965,significant_down,day 60
ACZ81_02145,1.673825732871243,significant_up,day 18
ACZ81_15145,-1.673818838694044,significant_down,day 89
ACZ81_12310,-1.6737177247097508,significant_down,days 60+89
ACZ81_01695,1.6736017843362798,significant_up,day 89
ACZ81_16585,1.6727726010890642,not_significant,day 18
ACZ81_06270,1.6721057898624736,significant_up,day 18
ACZ81_16540,1.6717120372123098,not_significant,day 18
ACZ81_09230,-1.67060263897146,significant_down,days 60+89
ACZ81_12275,1.669782448507593,significant_up,day 31
ACZ81_01855,1.669781464377683,significant_up,day 18
ACZ81_01370,-1.6696808974295518,significant_down,day 60
ACZ81_07070,1.6696142905612068,significant_up,day 60
ACZ81_13430,-1.6692822070701554,significant_down,day 31
ACZ81_07705,-1.668646272828089,significant_down,day 18
ACZ81_18765,1.6683492124295425,significant_up,day 60
ACZ81_19870,1.6678859410299305,significant_up,day 89
ACZ81_13035,1.667662910194156,significant_up,day 18
ACZ81_10855,1.6672745612012825,significant_up,day 89
ACZ81_19435,-1.666981270952709,not_significant,day 31
ACZ81_11870,-1.6668273483908798,significant_down,day 60
ACZ81_15785,1.6665481184351676,significant_up,day 60
ACZ81_18025,1.6655140403480089,significant_up,day 31
ACZ81_07200,1.665432698857208,significant_up,days 60+89
ACZ81_05810,1.66503141640483,significant_up,day 18
ACZ81_11680,1.6647287343282522,significant_up,day 18
ACZ81_02030,-1.6646902985235852,significant_down,day 31
ACZ81_03120,1.664523642540627,significant_up,day 31
ACZ81_00485,-1.6643495535714257,not_significant,day 60
ACZ81_17650,-1.6643330863150094,not_significant,day 60
ACZ81_16515,-1.664324938707084,not_significant,day 60
ACZ81_16130,-1.6641575544058522,not_significant,days 60+89
ACZ81_12875,-1.6638632016110255,significant_down,day 60
ACZ81_04395,-1.6636806845458365,significant_down,days 60+89
ACZ81_11625,-1.663579264865873,significant_down,day 60
ACZ81_13090,-1.663084933683502,significant_down,day 60
ACZ81_12985,1.662668751014592,significant_up,day 18
ACZ81_20150,-1.66231236525535,significant_down,day 60
ACZ81_09435,-1.661446508164338,not_significant,day 31
ACZ81_08125,-1.659203815615587,significant_down,day 31
ACZ81_02395,-1.6584749428683272,significant_down,day 89
ACZ81_11255,1.6580722175170477,not_significant,day 31
ACZ81_01695,1.658014049256132,significant_up,day 31
ACZ81_07085,1.657995007573102,significant_up,days 60+89
ACZ81_12305,-1.6577532036416665,significant_down,day 18
ACZ81_12890,1.6575122173024794,significant_up,day 18
ACZ81_10770,-1.6574630782184312,significant_down,day 31
ACZ81_18190,-1.657221148561871,significant_down,day 60
ACZ81_14280,1.6569579790976483,significant_up,day 60
ACZ81_09855,1.6560346202902565,significant_up,day 89
ACZ81_18800,1.6559149882283226,significant_up,days 60+89
ACZ81_16765,1.655851892877051,not_significant,day 31
ACZ81_20440,-1.6546344674877305,significant_down,days 60+89
ACZ81_11580,-1.654351659487894,significant_down,day 60
ACZ81_09175,1.6540107531703978,significant_up,day 18
ACZ81_06490,-1.65331926567215,significant_down,days 60+89
ACZ81_RS21495,-1.6530150107123538,significant_down,day 31
ACZ81_12315,-1.6526126287980718,significant_down,day 60
ACZ81_11210,1.651963091511267,significant_up,day 18
ACZ81_11870,-1.651382751034054,significant_down,day 31
ACZ81_09760,1.651311457985138,significant_up,day 18
ACZ81_03390,1.6511492751819137,significant_up,day 60
ACZ81_17825,1.6510944447584153,significant_up,day 18
ACZ81_06255,1.6510662894586083,significant_up,day 60
ACZ81_16085,1.6502288195321742,not_significant,day 18
ACZ81_04595,1.6501532381573425,significant_up,day 60
ACZ81_00445,-1.6498190171367206,significant_down,days 60+89
ACZ81_19025,-1.6492740846367493,significant_down,day 31
ACZ81_08125,-1.6486308813898591,significant_down,day 18
ACZ81_09110,-1.6485686121201433,significant_down,day 89
ACZ81_12760,1.647283371673805,significant_up,day 31
ACZ81_15850,1.647167202616547,significant_up,day 31
ACZ81_15145,-1.6454023981599024,significant_down,days 60+89
ACZ81_13085,-1.6453523066182114,significant_down,day 60
ACZ81_15350,1.6450288558536557,significant_up,day 18
ACZ81_15555,1.6447279708950402,significant_up,days 60+89
ACZ81_15560,1.6444557774616713,significant_up,day 89
ACZ81_02450,-1.6442831379776588,significant_down,day 60
ACZ81_12140,-1.6440935277783562,significant_down,day 89
ACZ81_02030,-1.6432665491534362,significant_down,day 89
ACZ81_03145,-1.643149943419313,significant_down,day 89
ACZ81_13940,-1.6429384406996883,not_significant,day 60
ACZ81_03920,-1.642825894341415,significant_down,day 31
ACZ81_10770,-1.6417740366505873,significant_down,days 60+89
ACZ81_04110,-1.6408669404897789,significant_down,day 31
ACZ81_07490,-1.6404552464475617,significant_down,day 31
ACZ81_11790,-1.6399667777407076,not_significant,day 31
ACZ81_17535,-1.639939691452428,significant_down,day 31
ACZ81_18810,1.6395490100626948,significant_up,day 18
ACZ81_08250,-1.6394082027263952,significant_down,day 18
ACZ81_03595,-1.639048057168332,significant_down,day 18
ACZ81_15170,1.638931329003231,significant_up,day 89
ACZ81_14360,1.6381424744126234,significant_up,day 60
ACZ81_20095,-1.6377193352899346,significant_down,days 60+89
ACZ81_11105,-1.636076133679983,significant_down,day 18
ACZ81_05875,-1.635891596673866,significant_down,days 60+89
ACZ81_12285,1.6354702968585824,significant_up,day 18
ACZ81_17625,1.635236372618983,not_significant,day 60
ACZ81_14445,-1.634058189220572,significant_down,day 89
ACZ81_02600,-1.6336170410655215,significant_down,day 60
ACZ81_05480,-1.6335982573911965,significant_down,day 89
ACZ81_12970,-1.633271147955721,significant_down,day 60
ACZ81_19005,1.633122972344466,not_significant,day 18
ACZ81_11410,-1.6330106550100298,significant_down,day 18
ACZ81_08055,-1.632170853759531,significant_down,days 60+89
ACZ81_10245,1.6315645113408277,significant_up,day 18
ACZ81_12940,-1.6311641816272582,significant_down,day 60
ACZ81_17335,1.629535115612422,significant_up,day 18
ACZ81_05640,1.629249927557332,significant_up,day 18
ACZ81_06565,-1.629142858073814,significant_down,day 18
ACZ81_15300,-1.628785433326942,significant_down,day 60
ACZ81_15715,-1.6278198124141037,significant_down,day 18
ACZ81_01390,-1.6275596157449483,significant_down,day 60
ACZ81_09180,1.6266833292139578,significant_up,day 31
ACZ81_20145,-1.626557132745962,significant_down,days 60+89
ACZ81_RS21225,1.6258485528964042,not_significant,day 60
ACZ81_17960,1.6255953741065328,not_significant,day 89
ACZ81_11490,-1.6252731884182867,not_significant,days 60+89
ACZ81_05400,-1.6250110426440385,significant_down,day 89
ACZ81_19515,-1.624949950772629,significant_down,day 31
ACZ81_05640,1.6246481527573773,significant_up,day 31
ACZ81_13330,1.6240671763489662,significant_up,day 18
ACZ81_10925,-1.6231033864119533,significant_down,day 60
ACZ81_07840,-1.622389351498703,significant_down,day 31
ACZ81_14685,1.6217656707559815,not_significant,day 18
ACZ81_11560,-1.6213556654576304,significant_down,days 60+89
ACZ81_11095,-1.620224036426157,significant_down,day 18
ACZ81_06260,1.6197956445253647,significant_up,day 18
ACZ81_07305,1.6195829055175062,significant_up,day 89
ACZ81_19865,1.6191704699756382,significant_up,days 60+89
ACZ81_06090,-1.6191310539690076,significant_down,day 89
ACZ81_08310,-1.6188181847177832,significant_down,day 89
ACZ81_17970,1.6182858969599947,significant_up,day 60
ACZ81_10750,1.618285672439016,significant_up,days 60+89
ACZ81_12595,-1.6182616978155162,significant_down,day 89
ACZ81_12315,-1.6182185835693417,significant_down,days 60+89
ACZ81_20450,-1.6180467702170305,significant_down,day 18
ACZ81_18755,-1.618004477689745,significant_down,day 31
ACZ81_12195,-1.617712978789442,significant_down,day 60
ACZ81_16090,1.617459912428539,not_significant,day 18
ACZ81_15145,-1.617315621372955,significant_down,day 60
ACZ81_01690,1.6169328840697683,significant_up,day 31
ACZ81_06330,-1.616274280977805,significant_down,day 89
ACZ81_19540,1.6160479171742728,significant_up,day 89
ACZ81_17940,1.616001644286332,not_significant,days 60+89
ACZ81_11825,-1.6155153513756544,significant_down,day 18
ACZ81_03320,1.61523544827745,significant_up,day 31
ACZ81_14625,-1.6146065322522296,significant_down,days 60+89
ACZ81_13495,-1.6142245500063188,significant_down,day 31
ACZ81_19390,-1.6138986248267109,significant_down,day 18
ACZ81_06825,1.613851220104824,not_significant,day 18
ACZ81_16445,-1.6135190995016062,significant_down,day 60
ACZ81_RS21495,-1.6123431043163192,significant_down,days 60+89
ACZ81_05050,-1.612047024374634,significant_down,day 89
ACZ81_19850,1.6110169092424174,significant_up,day 18
ACZ81_08265,-1.6108929650152417,not_significant,day 31
ACZ81_07190,-1.6108924860090232,significant_down,days 60+89
ACZ81_05700,1.6108915001443902,significant_up,day 60
ACZ81_17960,1.6106713338280598,not_significant,days 60+89
ACZ81_09200,-1.610619030068635,significant_down,day 89
ACZ81_15290,-1.6105351436748176,not_significant,day 89
ACZ81_RS20900,1.6104940368229204,not_significant,day 18
ACZ81_07080,1.610344553760547,significant_up,day 18
ACZ81_16190,-1.610137821252895,not_significant,day 60
ACZ81_11270,1.6096964954429605,not_significant,day 18
ACZ81_02450,-1.6096584267677794,significant_down,days 60+89
ACZ81_12255,1.6091519756249892,significant_up,day 31
ACZ81_09230,-1.6082611183035478,significant_down,day 31
